cell_num,sol,cmp,ecc,cellSize,vicinity
1,0.933027331525141,0.748352008294807,0.535469751547601,4472,1389.64379492256
2,0.851574212893553,0.456873248647504,0.965263566916517,3976,2560.65303617076
3,0.717790886552107,0.285532243478582,0.933984948176174,8396,3114.65927246463
4,0.750033152101843,0.266043867401543,0.98874036952368,5656,2879.9211591872
5,0.909171075837742,0.656157567247909,0.889443323772275,6186,1274.9205185469
6,0.814308053166536,0.478036163179876,0.832077334197053,6249,2554.98771701841
7,0.55440739001096,0.238471597497754,0.886026456183582,3541,1656.39978197008
8,0.496680119776071,1.01560508467211,0.703097299509654,3815,2340.10526804255
9,0.840507726269316,0.540383903088048,0.609844362924488,4569,2069.55824141057
10,0.912155591572123,0.747926761524921,0.645393818781503,2814,1549.33852709587
11,0.921461897356143,0.782154081246197,0.659811084152868,2370,1403.13717796493
12,0.760366028024021,0.393463450739612,0.858149668858265,2659,1291.19506593569
13,0.827770606675272,0.304690678685708,0.984181562545951,4489,6861.62321877183
14,0.892607683352736,0.675942193028646,0.84336591233569,3067,1530.63077803476
15,0.884286108809721,0.547885820807503,0.915763860037074,6404,914.51070077251
16,0.86050566695728,0.238143080227905,0.992734222896974,1974,4760.43506333377
17,0.760233086981239,0.392827339822881,0.909588226392799,5349,1719.54376938125
18,0.947443181818182,0.876412922561939,0.337599496330443,1334,2563.06708617522
19,0.932155477031802,0.841321044254424,0.579052833257627,1319,4971.54031912942
20,0.590772818121252,0.217092689119793,0.928342111134163,7094,10279.9292433786
21,0.689425981873112,0.320103162778761,0.339213398407152,6846,1215.66193090579
22,0.582818641212802,0.263277877815478,0.637660497801286,3114,2252.19049989443
23,0.599204271804,0.320057089370455,0.917323945197897,5723,6200.98621578441
24,0.57704375108942,0.153312255204224,0.99163897125743,6621,7168.18481610614
25,0.613892295685138,0.201117249313627,0.959573675597253,5506,4973.66977984337
26,0.800048649963513,0.492310206043953,0.750016578509445,3289,1145.5430543125
27,0.800280232808795,0.548992019181342,0.841659332695084,7425,2205.1840031472
28,0.592991239048811,0.29585217381485,0.870655562820956,4738,2260.86882864222
29,0.670014347202296,0.400868261293217,0.90264137726856,2335,1970.12110578577
30,0.836124401913876,0.480250272511287,0.930883860499077,3495,2425.95126077731
31,0.801745488854818,0.45663859063833,0.802763987819951,6798,4192.91496808161
32,0.680533210756148,0.253234601451768,0.896502742263065,2961,1911.14128710271
33,0.670355632927133,0.321199745096796,0.962651555979901,5391,2690.81018940074
34,0.758696495538601,0.260768458336151,0.972025753433812,5867,2580.02364228489
35,0.656299212598425,0.385439827299671,0.709411246164083,6668,2146.58567267514
36,0.872694556905083,0.691727401993888,0.498417071630994,1940,1086.49721590628
37,0.70925724918592,0.461198323235446,0.862889858309592,4574,2984.66897725574
38,0.748828909212581,0.349121569972638,0.946937760570314,3357,744.705442635855
39,0.769539078156313,0.410792725244741,0.953138532202266,1152,5122.28443124597
40,0.817294281729428,0.411748115966187,0.971024493238276,1758,1073.92267772405
41,0.908180656156796,0.67528512319469,0.592834601803941,4263,2278.81126748952
42,0.684904214559387,0.264116824896961,0.675198774581279,4469,872.979288206633
43,0.961794871794872,0.879675458759797,0.402562936501881,3751,2584.36068430821
44,0.943139678615575,0.764428963654705,0.725815488064469,3052,5430.13542762005
45,0.9260663507109,0.762634648251671,0.698333107081613,2931,1886.78979526023
46,0.706223230032754,0.377123529186002,0.733933764015761,2803,3210.71293599353
47,0.899079320113314,0.721018222011976,0.596959404463302,2539,279.814089026969
48,0.706591462065915,0.362360990774617,0.54245256998756,6389,1385.81000547816
49,0.916310845431255,0.7459781967656,0.755648885299807,3219,145.130058467585
50,0.863486842105263,0.554520808118825,0.746689639378732,4200,577.422811140122
