cell_num,sol,cmp,ecc,cellSize,vicinity
1,0.872942386831276,0.428601193530551,0.969965753830306,20364,3607.90472107655
2,0.9115758274329,0.829138316601565,0.492519457809361,11072,870.56739056379
3,0.570216108028679,0.33636410379187,0.919007114177528,22507,2754.06761933401
4,0.938755702222654,0.703263449571369,0.86226822911146,9672,5663.84321225712
5,0.678084364097685,0.373150403237213,0.876756467193875,23518,2086.45492383299
6,0.792565372530223,0.509957348317194,0.911453718983483,14882,6742.64074971678
7,0.780170575692964,0.488934834689985,0.906022236243911,10977,1589.0854473469
8,0.976151651039543,0.835196787313475,0.824283832317614,9578,1718.45799737411
9,0.456704278739347,0.228050398203956,0.532683188441528,36387,3264.99080686029
10,0.866591119810446,0.540617422247753,0.928368020229208,16824,560.144106428287
11,0.751421499765871,0.24025400937596,0.990080738104669,22466,947.463399104318
12,0.942245587683064,0.784899547592208,0.736939580651872,12546,7953.99349552694
13,0.834852050267862,0.503623374461682,0.940787302739836,33349,2971.57774182634
14,0.468309583156971,0.243303080789281,0.704476523847725,29873,2591.38112323216
15,0.756042270893756,0.313551569821349,0.975461847548845,22679,1458.08863460584
16,0.79419896445986,0.380825983032801,0.9650907187862,15799,3620.51758139542
17,0.374263515700874,0.163222139387972,0.963785542770769,23122,8916.01111715517
18,0.770262544527024,0.472628962262399,0.860679838350846,17515,2003.33696261711
19,0.604363362798571,0.291489180257184,0.952252653789158,16067,1103.11043074099
20,0.784794116269265,0.320247453657571,0.970101859892601,16753,4625.26530852815
21,0.880573507847716,0.544886050200365,0.904644854451779,16214,889.546820359514
22,0.926934193721852,0.837859919214683,0.332231312079582,13790,1288.90217472307
23,0.860383141762452,0.371936719999997,0.979383453506154,22456,9570.06911665
24,0.867592352279609,0.478450622398995,0.963448124988242,20057,5230.37024739753
25,0.986248338822442,0.987387647742484,0.144102746610132,17069,371.520740019397
26,0.810399114968939,0.455368295809512,0.921309143856229,19046,912.632650652245
27,0.845377426964253,0.314693884124092,0.985510089362198,37271,10446.0386537802
28,0.531826186967617,0.170989653312768,0.981787306605799,14797,1252.36021837254
