Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36
1,0.814560577157989,0.162122213742554,0.380715212301378,0.400889676436464,0.423871185965294,0.337794323065334,0.355801227784496,0.341004503292879,0.324866196848452,0.350611547477844,0.33517381489537,0.306374337559538,0.330252678182572,0.338313419313282,0.349019842720093,0.354630469177372,0.367568380043437,0.370100837087021,0.347043524172583,0.364675703988456,0.334291484950834,0.332638771388771,0.339775951190546,0.341213411112327,0.352821604700911,0.340337367908108,0.308668107728293,0.299541109464368,0.28270526316794,0.285650983657957,0.288153583269477,0.275479838700659,0.2697951948089,0.27445975555727,0.270469055154986
1,0.0363426473967063,0.600501886189076,0.232993107314035,0.187018722656944,0.099834630449528,0.0825179313511672,0.102971904585622,0.234283228547925,0.150357957080325,0.0428461296322152,0.0689992941919929,0.0849457141571176,0.0771820782974146,0.087380634168211,0.087209982055072,0.111389783273991,0.161114126260761,0.106689387850431,0.0926044660595779,0.100895722413719,0.160995335472102,0.0850860046706586,0.121700645457272,0.0787685420901498,0.0754352028220354,0.0910367343168406,0.0882538449377251,0.084053736775714,0.0840673240742867,0.0760871437299353,0.0761522939917415,0.0867947172179328,0.0901347857465445,0.0880298169628262,0.0845935557460711
1,0.779974018420247,0.490984225554905,0.221614144899264,0.330616964154505,0.328652368874723,0.342348943005076,0.323195716451145,0.158780509946982,0.275722502168263,0.286303562968142,0.269037348080136,0.2507254330355,0.244238136685618,0.249934341981267,0.253348173247553,0.238840425498859,0.242121203395025,0.0521645653093977,0.0294442134577849,0.0499361697404861,0.0653423366126211,0.0764376438552662,0.0406898272282,0.0107971805210352,0.0484419573585014,0.0935755076427049,0.0685119410607636,0.0769337602075002,0.071889059273207,0.00983522193138516,0.0636922685698184,0.0549985266386977,0.0271833677875532,0.0473138566127652,0.0475096303019696
1,0.47680000629714,0.498623119684503,0.126344743358794,0.0591274588675766,0.19837808465156,0.17468581026963,0.210138652520385,0.130301055528178,0.252319638649812,0.127943206262182,0.197283832909723,0.172784919182745,0.190628877880326,0.182487793551169,0.203239390096079,0.188258783216105,0.336418327238421,0.113442929578779,0.140641089645819,0.125266580291433,0.126013214758239,0.222999008226531,0.221399252569177,0.0985826823455385,0.104966771003052,0.190624882334874,0.0901479863433101,0.0765665039107963,0.0772147922935016,0.0768829129227539,0.086186895640295,0.0567230193104533,0.0595521538962912,0.0766403074426893,0.0826684662987119
1,0.38803456107904,0.499391748906367,0.11670855914927,0.111574568539909,0.139695511670485,0.0418301503327423,0.0975129697012792,0.0797737312568585,0.0760096871154741,0.0785210727084411,0.112100497212963,0.141158874844817,0.143957840386251,0.0982285221725347,0.0655114906435158,0.112437504845784,0.0656964902216535,0.0691269298633465,0.10165483145255,0.0730025975433559,0.0621642775120268,0.100608867714422,0.101149543737661,0.0718047590655397,0.095981477954229,0.0852276209902352,0.0929380666243614,0.0926064589992031,0.0949203372707105,0.0719876912098276,0.094906923893109,0.0607805372020828,0.0639021348365032,0.0666558828438031,0.0636934572777469
1,0.977934607087375,0.983011289902695,0.982913528562227,0.945229023133884,0.864064687139412,0.735545490463671,0.746579403048316,0.666738008258671,0.619601589352996,0.644499891499984,0.744447330558411,0.544357951926955,0.574693943631708,0.505628152983714,0.537383793290667,0.430098257248289,0.463134134165446,0.391993489581767,0.40391117266008,0.402433919190489,0.358647172355948,0.372775328499836,0.353467225524127,0.336450388291902,0.353782656479897,0.288379254835207,0.307589464715197,0.307091721206751,0.311743101650281,0.320098812196379,0.28626532751893,0.279655754417107,0.340835090314144,0.241244051788374,0.245336403568023
1,0.873495173188069,0.775032687356952,0.442519993289585,0.33135811646074,0.175577312741804,0.0539532439048617,0.161790872206925,0.112468962298508,0.127723325911911,0.101843938605984,0.121163736019496,0.140346715411114,0.100290561112936,0.0728409664860898,0.0257398204436279,0.0794514520376759,0.0322238990701317,0.0846161089344113,0.0827436000988016,0.0733045587578849,0.0418919329778015,0.0793065885864424,0.0703613038010849,0.0671527538800696,0.0346674876650473,0.0648953499166064,0.0122665711523767,0.006846528488845,0.0109080593450869,0.0474846844225692,0.00466222870623771,0.0483239897062965,0.0431003432328561,0.043870455800693,0.0447796489650895
1,0.808840593098957,0.887172148524996,0.894896011204423,0.161224906715357,0.24233417976074,0.203686942555682,0.185273567315904,0.0995895064704837,0.140579488603129,0.14677684726995,0.172868161432652,0.167156269944012,0.175344393271305,0.184189982453777,0.182486411242787,0.177202710991593,0.191147769569235,0.180882111465908,0.162431790719894,0.171755903600702,0.175402947264382,0.179944965866098,0.178102149922479,0.227421624173387,0.154327450722224,0.158524325528084,0.151640037560758,0.154133652171464,0.155718469054427,0.15350667812361,0.155764354252371,0.156146166188224,0.159243396478715,0.145633963269203,0.147202915148049
1,0.5978515335554,0.549988039265922,0.496442101834453,0.510415843165601,0.426031815551235,0.401746955839549,0.408599320278529,0.37842510728408,0.367378982018289,0.338572241138803,0.34190914560865,0.350075891797531,0.337909734614472,0.341244797934943,0.314067025175872,0.282122146727311,0.273387948882675,0.276995073273852,0.276418010538882,0.271781810653347,0.271136327634148,0.261231109020031,0.264653989377701,0.244116383223466,0.236501027806047,0.202404422410181,0.216576220647639,0.206531432874906,0.193157426557304,0.188794645897018,0.182750016689886,0.189914998864369,0.19296591410707,0.193123750460098,0.177629005029797
1,0.562250403468382,0.437349500458292,0.293277195500093,0.205240223557432,0.302414219723359,0.156143791485267,0.129467724069014,0.146842905309318,0.168138615278626,0.194559780784373,0.189680859296467,0.183246267541195,0.132388304144512,0.127795456747766,0.118719566369985,0.145018074582123,0.0913649071496852,0.0994500965544741,0.111222086488982,0.110644965140043,0.0791997669875689,0.0998322984348489,0.0491784763099555,0.095455217702575,0.0569392382670525,0.0527206782089369,0.068790207662006,0.0805964507823835,0.0821436901617966,0.100037630546131,0.0472658898633485,0.0329860345043798,0.0437593717228428,0.0478409379738872,0.0614629333309054
