cell_num,sol,cmp,ecc,cellSize,vicinity
1,0.937864644107351,0.822664681559655,0.633036110204389,6430,722.408061832215
2,0.737034777303234,0.356619169845473,0.879928268020917,9664,432.201944235801
3,0.833750312734551,0.518814100131607,0.751976121693353,6665,666.013545052934
4,0.985695947185036,0.999882662363035,0.381462549236669,5375,1107.11383462161
5,0.732184579439252,0.3738421734925,0.961082198535997,15042,760.878105980727
6,0.921405500636195,0.756245028173444,0.743861027957929,9414,564.750365188889
7,0.824247009314861,0.580106394720988,0.713193486861305,17432,3237.08178953587
8,0.970250275460412,0.930438199432138,0.485625695851485,6164,362.492076680684
9,0.755291558604534,0.382117116368465,0.922856079175119,9028,3433.66460397646
10,0.647233025297035,0.294736369155979,0.936803301832121,18140,744.200514321954
11,0.826936661172592,0.533262041263347,0.79282185127843,7024,590.847989123322
12,0.903583701521846,0.603554844566033,0.794966880080285,9203,645.73201042555
13,0.973610926932768,0.911003763992522,0.518847888878912,7342,4500.40536069625
14,0.985582197147783,0.911784583341594,0.380800658190011,6289,6663.98718546768
15,0.773922375245931,0.488552097055913,0.925686220291616,8654,417.815731877149
16,0.878847314423657,0.749602050861676,0.521243284024434,5825,3023.17504165387
17,0.921369752962442,0.757428396426037,0.571610686830232,9175,1997.46639180548
18,0.938832252085264,0.692600421366308,0.753092978607314,8104,4309.42971200456
19,0.906771799628942,0.780626361621357,0.51674383186586,5865,1299.02986199956
20,0.699346807986197,0.228719177456377,0.990648764242894,11349,8167.93517150306
21,0.981649961449499,0.96835246451436,0.334099396815886,6366,1241.44312652766
22,0.984653161448742,1.00508722700482,0.387061646466255,3208,205.9466030008
23,0.975927967658949,0.950180086338836,0.613577910791055,5311,221.929190579605
24,0.987514863258026,1.00075441645714,0.381671273841128,4983,542.670712044978
25,0.880325723425912,0.602386636549794,0.804742433179644,12108,970.011312683567
26,0.952247493801876,0.819330686628575,0.435765113493359,8834,555.529021102533
27,0.942417331812999,0.776121479707538,0.608603633456162,8265,1093.89450039568
28,0.937659944723104,0.820561704178887,0.496676616672189,9160,563.280036036036
29,0.766216778643201,0.351477249686691,0.969626509256092,12887,9174.4538505459
30,0.972031403336605,0.922978328370387,0.62385555182543,5943,331.683095615948
31,0.733134205376455,0.399636938678421,0.822264610009885,7118,307.2515302841
32,0.923187085014972,0.776086375885443,0.675051130338034,7091,729.068784659983
33,0.698187808896211,0.401117262098697,0.944853454304374,10595,597.318216100335
34,0.978504972730189,0.964098858728491,0.478884622768733,6100,462.217125982653
35,0.898726918224567,0.735337810190115,0.736445951486425,7836,3330.57724823957
36,0.936754607878569,0.848273660138013,0.321717833947422,5184,287.329123484339
37,0.966382917327947,0.870504642480843,0.603403237459511,6698,157.394928839476
38,0.9223044397463,0.772756451405359,0.549611870130705,6980,315.300941443378
39,0.961242017176833,0.940626890346067,0.518630251550661,4365,337.29653223979
40,0.966477272727273,0.874713113509074,0.333023780685391,6804,232.332814538437
41,0.982340785271464,0.879980805493754,0.423751010758372,5229,903.742672256721
42,0.98266253869969,0.896197451316605,0.611295290177151,4761,239.375290385711
43,0.714146815751094,0.392289928103856,0.436062857284221,7345,2230.20662081827
44,0.720253415165314,0.335817827345074,0.950347079353082,10914,2006.64386238543
45,0.628464977645306,0.294792117400956,0.920837388347422,8434,11443.5856963409
46,0.691660826909601,0.381737146654711,0.763213114984125,3948,830.275636984501
47,0.728274776104714,0.419927825405732,0.932794324614542,7400,6795.37966283764
48,0.890666666666667,0.699984549671397,0.617417527076307,7014,834.21127307454
49,0.800550470460219,0.529131521763788,0.76204122473369,12507,8287.34860845259
50,0.683715383596131,0.342857700468273,0.884484219464321,10320,1888.13112952481
51,0.963159133709981,0.917368309898667,0.515309154172552,8183,528.077735064048
52,0.776931580886869,0.449429907548027,0.84234842984328,6325,528.172291314412
53,0.869614740368509,0.610659845753618,0.864662975453334,12979,7153.89062965508
54,0.812523387800923,0.576961832008535,0.762759818396538,6514,208.516159627679
55,0.967274737423991,0.825782702604578,0.813414988164462,8749,409.781586389419
56,0.924849893472787,0.690167434544396,0.747043152226931,4775,395.56148938727
57,0.772990886495443,0.392076169764098,0.908382236233717,18660,538.930194313863
