Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24
14.5666851953836,19.3496733603862,25.8986711068971,25.3698649849397,25.6416122156538,27.6111891970025,25.6086457970732,25.4609266037258,23.2963516747535,21.1620270135617,21.5372321912381,20.3234317981972,19.7098512289428,18.600646465381,17.7127780409044,16.7951347282677,16.082723957532,15.4583396153009,15.2782876697133,14.7524806785138,14.2861587370057,14.0287618734892,13.4267921627848,13.0553610470361
33.600905367468,38.7478472175256,28.3840890034796,23.6343722269452,19.9711766471584,16.8989033105917,15.5251296304902,13.889714632215,12.937752402377,12.2882014251562,11.5591815930017,10.9561901271122,10.2162931971511,9.55410852253485,9.18944541022812,8.69509904304504,8.49827069132177,8.05948829096012,7.81463073585725,7.61544432473804,7.31302914179208,7.12150814051153,6.85197343370526,6.64548836583542
108.923002341211,97.624046265893,76.506392200673,72.6769719842707,66.7489097318927,57.3847484226444,49.4206212081776,44.0037396005135,39.9776730102349,36.545207235159,33.934029330265,31.7981531905548,29.8473523175298,27.9552503951485,26.1500745535012,24.5910799889336,23.2485811858858,22.056463213907,21.1256505874339,20.1963318911648,19.4223573817716,18.61247150035,17.9039946070639,17.2346215543096
10.3745763063948,7.63122820085359,7.09138576823329,5.79589938289658,6.72012559636787,6.24779912447372,6.40716971372576,7.62944960225234,9.32541844161209,9.76177352403962,9.70253275576517,9.44135451711892,9.060786964984,9.31085463895,10.9129922397405,11.5976605490633,11.4442355346324,11.1106235232891,10.6770584681616,10.3666975833189,10.6751378672004,11.5616085943087,11.5220980194688,11.5446836178987
6.93970263075763,18.4580271664979,22.5299889698234,18.1295786063324,16.6598142827147,15.250935079299,15.257985350379,14.1575142890112,14.1469681258159,14.0267406585464,12.9112398121066,12.2597087241988,11.7774511130064,11.3662442017806,10.7459868319325,10.4698660590536,10.0154790276114,9.492356205352,9.21177597386726,8.99609683932093,8.81513561630757,8.93468677364668,8.622532493547,8.35001414458564
4.51897414970824,8.84110965363307,15.9406723632128,18.8688076418965,16.6053783546106,14.3899881355364,13.0318384076189,11.9329498979874,10.7629582572116,9.96363000646473,9.61861725053955,8.97914504133296,8.66668304003769,8.26560576267854,8.10306512614621,7.98356163834546,8.21613529097455,8.2987088387442,7.94584776206246,7.56284441860359,7.53598950018645,7.31162347760887,7.23124815660947,6.95241537147068
15.1059017768156,11.2042468440712,12.5067245089395,14.8094019970212,15.1503845883411,12.7878856847066,11.3141191886177,12.0344961012265,11.6001787941036,10.674038998866,9.94005414818685,9.58839375350617,9.78808465567005,9.20203025920247,8.83959113282632,8.35575296081793,7.99871735501162,7.6115662378853,7.43996738441127,7.35210564212047,7.16088187564315,7.02804185224934,6.799039891027,6.61930969568864
29.3414477438936,21.1387467094738,20.3127622515976,21.5360631536611,19.0172341786429,16.9833331082673,14.7465938664714,13.2167576924275,12.1163026942819,11.7001150123149,10.990003383299,10.3352546269545,9.68381406000844,9.1907512379941,8.65173254914649,8.42501682731438,8.10399586267273,7.92266353876185,7.7086847049212,7.39924703754759,7.18726146693051,6.93006226177542,6.66656629869965,6.43683943084442
11.0765897071079,9.39501341484326,8.94222468568911,8.37671941385743,8.41606771147507,7.79955319276995,6.99094544402278,6.63839020542064,6.05980701028755,5.73660843265783,5.30122534155,5.91089323245366,5.82858599509359,6.00938641039501,5.7005055284103,5.76827100401908,5.71537923412409,5.47855978117352,6.00411269090715,6.20735613579408,6.0572952373317,5.84193887131829,5.65253125384646,6.28466948413182
24.1043196376564,21.3253297673309,19.7511641024908,17.5198177943005,15.8239458369062,15.6162632688113,14.6622672877664,16.0292292198551,15.8357974396875,15.4767412898094,14.7599572114682,13.7003013596055,13.0086666489767,12.3045958413195,11.8857836368632,11.1923247838253,10.6466772136126,10.5001572153247,9.96902316106947,9.60493019138316,9.40122411647157,9.1158756460125,9.18507920365367,9.10871972114383
