cell_num,sol,cmp,ecc,cellSize,vicinity
1,0.665107820213042,0.266118995465522,0.727694608040467,5120,2992.49445507171
2,0.909436167104879,0.725901676770208,0.622703860254653,3113,2078.10278119842
3,0.804069872141185,0.400229051568685,0.873517938027489,4465,2367.57837805243
4,0.817857142857143,0.564987836979917,0.841209448962217,1832,7367.25074633595
5,0.767209971236817,0.442425649778545,0.733016678992452,4001,6306.17309781961
6,0.944945848375451,0.788289463321006,0.450403097304204,3141,2539.03850703819
7,0.810293137908061,0.460276903563517,0.783015785730474,4865,3955.23613548426
8,0.837102085620198,0.446897474825542,0.917888444116629,3813,2588.54490713219
9,0.952555775204744,0.821082154735231,0.658862449557974,3373,1785.20759694398
10,0.917172250065946,0.754082864385604,0.579533885083427,3477,3952.71492986933
11,0.931122448979592,0.673035665225047,0.859862405353344,5475,6262.73504314412
12,0.859697135559205,0.418006312125263,0.972182774195276,4712,3790.95474679447
13,0.613232060763542,0.227170933940636,0.993179793855443,6136,7477.74893332966
14,0.973370707778556,0.978203543052231,0.627422165969783,1389,3034.55591160835
15,0.79303193695562,0.534426245027726,0.573150678229991,3824,5119.79956565128
16,0.552575434318805,0.204649805887659,0.963069841678481,3626,13059.5352602254
17,0.630246988684755,0.382336173660492,0.898253054729192,5180,7317.841186709
18,0.68133704735376,0.246167796757434,0.947522368934129,3669,2616.13818713747
19,0.52134354386231,0.172285451358249,0.963555239133239,6876,1405.31753629198
20,0.947601224906431,0.789000152718977,0.753877378828597,2785,5324.99161522182
21,0.588556922476079,0.246838391245641,0.947429881204417,3014,6509.53799884298
22,0.623635500711913,0.335006617593558,0.777970506896394,2628,2158.76459963877
23,0.577907623817474,0.152470607195053,0.986990793950508,6231,1563.83425660303
24,0.931666666666667,0.839997507747539,0.523476884276715,2236,1886.13888542067
25,0.830018939393939,0.552471137749152,0.816552883129151,1753,16911.4062953045
26,0.901430842607313,0.753720310359995,0.505950988527082,2268,1305.75474098863
27,0.841163310961969,0.546486747891427,0.543691192578988,2632,8953.46036376116
28,0.938404106392907,0.833287616128854,0.557699624265157,2011,1623.87501628721
29,0.897212213161388,0.710914372575484,0.286559232226242,4731,2321.09805624725
30,0.779571187665623,0.530952502515066,0.781252817914529,3236,5659.28893742997
31,0.945463559742191,0.782580696404492,0.57834406394045,1907,2425.30477028328
32,0.782761310452418,0.458663062713217,0.895048072953139,2007,2061.99213372665
33,0.920547945205479,0.762845887970262,0.298844056018043,2016,1419.78056402547
34,0.810021436227224,0.474545360993313,0.513959800841324,3023,4533.22249167038
35,0.699904489016237,0.333636388804963,0.706750055551292,3664,2600.02314583932
36,0.890920170627666,0.618318638462651,0.872317509437594,4386,1616.77580278155
37,0.354662253141831,0.0760518427781574,0.928387303223274,12643,5909.50733904626
38,0.924475524475525,0.781505259270661,0.599686160123455,2644,1374.30621964377
39,0.979648473635523,1.04119951801634,0.408421310495802,1059,12907.84579404
40,0.933257273245864,0.852121316175056,0.710318410954924,3272,1942.37343592729
41,0.747273798997937,0.435602692078372,0.7282216948606,5071,4254.85931441273
42,0.678314620915857,0.223599065924519,0.98304329290986,5377,2024.14284225048
43,0.593730717018388,20.2247668621607,0.868012943307394,4811,2566.52249563069
44,0.920509442248573,0.673274988887504,0.892402863879371,2096,3082.91193024065
45,0.831302361005331,0.592543644079998,0.479034694073708,2183,2803.18182754367
46,0.68345498783455,0.254246175945318,0.962556130563086,5618,6297.23723097389
47,0.708640760780456,0.311879945717304,0.951890970173158,4322,4853.88003679834
48,0.690788147550897,0.311352908891387,0.447835157012099,3427,4412.57719287421
49,0.932860262008734,0.794725205090246,0.787022164108223,1709,1030.75541252194
50,0.894835680751174,0.56060579337765,0.752385123663435,953,245.705956971518
51,0.906520747834017,0.754650724732421,0.660531804951988,1988,392.505932647098
52,0.94413407821229,0.907929534351877,0.655612941418802,1521,723.048192539886
53,0.933333333333333,0.707191781807218,0.82613365672806,1148,206.021088883124
54,0.899147727272727,0.664968796258403,0.785183427503059,633,0.607935539660957
