Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37
1313.58973080758,1317.47704081633,1309.78642714571,1318.71298593879,1313.46934460888,1311.82852648138,1315.16288755206,1318.38273615635,1314.96953316953,1314.33409926471,1320.14720812183,1321.66865671642,1311.5217611336,1313.37203901533,1315.52049446975,1312.87519103413,1314.59117082534,1317.48866213152,1317.50237467018,1317.34951456311,1313.83099824869,1318.73212045169,1318.6768018018,1315.88378664783,1315.98273273273,1306.36637781629,1318.77285513361,1317.73694099962,1313.73281114012,1316.32188498403,1317.33698510079,1310.94748279609,1303.18738684369,1276.55789926819,1296.79036527263,1277.38691376702,1278.08933333333
1271.61678403756,1273.46583442838,1307.11743772242,1282.53211009174,1307.38513896767,1310.90758444869,1314.4653164557,1315.19817536746,1317.28336755647,1313.22091503268,1314.72497420021,1319.07120743034,1315.42829736211,1312.38913234005,1312.28725038402,1309.822187662,1309.01561181435,1303.05478723404,1307.68115942029,1307.67833827893,1300.27033271719,1306.37443946188,1313.5030190432,1298.77535545024,1310.78080808081,1310.32309217047,1284.20970695971,1306.22326644653,1309.93146104982,1311.47803278689,1318.75462249615,1304.09827638343,1316.10574142916,1314.51410788382,1319.12813238771,1311.40092002831,1315.67425905598
1317.05144694534,1317.81624863686,1317.56126914661,1317.59684210526,1317.45786366076,1317.43445692884,1317.15854341737,1316.82940516274,1317.11465324385,1316.76997716895,1314.39801488834,1316.72732394366,1317.70198675497,1316.78471834914,1317.39946380697,1295.92547491476,1312.6670771757,1311.95944118973,1293.03525792712,1296.60456072123,1294.45164057474,1291.22618548049,1291.85191998161,1286.92335380055,1290.26479289941,1280.57372223709,1287.88306332842,1282.92685025818,1275.97203758882,1278.21346738368,1278.06877752149,1284.95439739414,1281.11876075731,1274.14450334178,1277.99372647428,1279.32412653447,1277.0042535953
1271.49482023157,1283.03785011355,1268.54802038416,1285.61484918794,1270.95802728227,1270.90539937528,1279.52397094431,1287.94617868676,1282.46996466431,1275.7433504433,1288.67163252638,1289.85397867104,1279.86956521739,1274.39281074058,1278.73738601824,1273.350176857,1277.31655372701,1276.18703384968,1278.68131868132,1280.499668215,1275.42841163311,1275.59440958357,1279.17513513514,1280.25666041276,1281.89203206035,1300.09812536614,1285.13647246608,1282.58380566802,1289.16767068273,1278.25297113752,1281.26244693169,1290.0680595125,1289.12795436023,1311.85962566845,1296.00112612613,1314.9007689491,1314.5441125987
1289.8437132785,1277.66069829902,1279.80781938326,1278.93510737628,1285.64333504889,1296.25279884435,1287.03777501038,1294.25505443235,1272.49058116232,1286.12904599659,1276.14397367339,1282.65177453027,1284.38629201681,1273.8887434555,1293.06959064327,1287.4817755323,1284.08029569207,1278.32971110522,1273.5921866217,1274.43785310734,1281.16255868545,1275.78337677382,1275.6137040715,1275.01909518214,1273.34508952794,1272.56102051552,1269.85317611259,1276.56396635679,1283.09045077106,1262.50294015911,1272.20584415584,1274.25013835086,1271.09571428571,1271.74199843872,1270.38665195808,1273.80201698514,1275.26535836177
1244.13786764706,1242.04442825929,1256.52263231198,1244.96032772747,1248.46911037891,1248.555933356,1252.425,1263.04040055249,1252.15134255492,1256.86852281516,1257.34239130435,1256.26831858407,1239.25553097345,1263.25027767494,1257.84863883848,1264.20202398801,1273.33764465623,1273.9296042618,1279.2981530343,1282.67016976556,1265.80323260717,1263.72189349112,1261.81430745814,1250.83594332588,1221.1836274878,1248.3761589404,1222.26914925825,1219.61111111111,1230.39478322171,1227.01299133911,1247.8099378882,1278.47584973166,1281.50079693975,1265.04305663305,1257.81344612645,1276.67766497462,1278.54625068418
1199.17314365024,1196.0260311021,1201.3376,1200.18222222222,1203.82251082251,1204.5612033195,1207.32523616734,1210.41806363325,1208.60246059208,1211.6076718572,1212.41855116903,1211.2066845947,1209.4290201005,1218.43799212598,1209.39050387597,1215.81668994413,1223.22230138938,1213.67973163842,1209.34013178538,1255.0375,1197.61786319955,1210.90457328052,1259.00101832994,1281.75709090909,1264.43733333333,1265.67182130584,1264.77205669656,1264.13017413645,1263.06077348066,1263.4594846321,1267.09057486631,1241.58929114694,1237.36353467562,1273.20028142589,1265.86600496278,1250.43998470948,1254.01287001287
1196.95123140697,1195.56327236777,1205.67294868078,1205.75612052731,1202.57614906832,1202.02122803013,1200.06793048973,1197.13521594684,1196.38137227886,1204.39400486092,1207.1568457539,1203.50111745716,1194.91034823413,1194.92031363968,1211.0401836969,1199.90720989761,1198.00760890242,1200.42081751173,1200.10736885079,1191.07393629389,1192.32970274563,1185.85049833887,1185.77982617856,1195.89658717105,1203.5999607227,1213.08665692211,1215.81989000917,1208.43768421053,1188.80776992936,1176.16803840878,1198.69873663751,1196.19259783121,1192.65191243685,1195.51581647193,1201.35841523342,1206.72936147475,1196.19833249116
1200.42478162407,1198.71031361138,1196.82488335925,1196.55636710067,1196.70090331214,1197.42254901961,1198.20463709677,1198.10003510004,1198.41443850267,1198.30121703854,1199.14520367937,1199.48888162198,1199.18167150694,1199.36546441111,1197.76474298329,1199.63753035033,1200.04098645363,1198.95394026628,1198.32585433207,1198.99681190223,1167.38771629587,1155.70952040086,1172.83104756347,1163.13760580411,1156.46429725363,1157.90885188431,1153.41989708405,1140.35123042506,1121.29031278469,1103.39511201629,1103.53699500681,1113.06820072082,1103.29156528792,1101.7280027933,1104.8763743631,1104.6468520294,1114.35427952329
1145.9046879851,1147.61631056274,1151.74809782609,1146.78301886792,1141.8054289677,1138.37783262284,1138.64678803097,1142.32327100698,1131.88295114656,1134.68787401575,1141.61302681992,1136.46822121337,1141.01985346254,1148.3990881459,1156.94569589702,1134.79159623279,1130.75261748235,1126.47673913043,1125.55311172207,1122.49731267784,1125.73990702227,1126.1581605529,1125.45274504888,1125.84182242991,1124.03985405557,1122.02347145755,1129.97778379843,1133.56196783349,1121.50834151129,1119.72462686567,1145.1871975363,1137.50984615385,1137.05671466353,1146.55545509343,1150.45807770961,1143.90396798933,1146.92739160358
1111.7007147798,1115.62586605081,1110.52025477707,1108.11205330103,1108.84121621622,1107.79609929078,1105.5625,1106.55558060879,1109.21326707001,1105.01162525644,1121.78444444444,1108.50604089219,1112.6630407911,1115.12771678243,1117.5691969734,1095.47083740632,1111.13199937956,1118.28729485525,1125.76794019934,1128.05708175687,1112.20655213743,1107.62923351159,1124.50979443773,1114.76562938043,1115.40536876356,1116.12378138848,1113.92869127517,1111.85054272196,1135.28346456693,1137.37651549169,1138.63247863248,1157.16180451128,1153.91881918819,1157.12863741339,1161.19439181508,1153.48524923703,1158.05177824268
1121.66581551229,1111.39574062301,1096.69556313993,1095.08876973488,1087.54491775622,1092.77895412255,1096.33312,1107.8391943734,1093.01288300836,1102.16447184085,1093.96985619469,1092.85903398927,1089.72998078155,1084.93811881188,1088.22281521014,1087.73771790808,1084.50355140187,1073.80250347705,1082.0643742503,1082.06309052118,1081.59822055725,1084.388716677,1087.12592018597,1086.94164305949,1082.18407079646,1083.96105871615,1084.45717098786,1088.05511083744,1083.82200392927,1092.14285714286,1089.58153747186,1091.33543307087,1051.60595094491,1089.76157491797,1091.92097617664,1079.81144781145,1101.0718027735
1053.99350930333,1042.13517118719,1048.68662155128,1053.49456264775,1053.25594713656,1049.91130567187,1067.99281437126,1057.99420289855,1053.97863247863,1067.54217242453,1114.72843035343,1109.68839914294,1099.9171143515,1093.5502374863,1099.79973027647,1081.21087866109,1076.66740823137,1077.90311587147,1085.19445896498,1083.24813153961,1077.56543209877,1065.2180974478,1080.43543758967,1079.16057934509,1075.96208178439,1071.87631118881,1060.94756756757,1072.09931170108,1075.0927672956,1061.65226130653,1073.68239660657,1069.1884951207,1058.55400087451,1062.61142654365,1062.96772228989,1061.399447132,1039.65367412141
1102.37697307335,1083.64214523019,1088.074794639,1093.24208416834,1093.76362928349,1102.63825136612,1113.07463222103,1113.63172371638,1100.5046072839,1115.92827409542,1091.2791380999,1061.86053827333,1045.84405082788,1046.65880942869,1050.88001371272,1046.74315619968,1044.10355419043,1050.91045991046,1057.87826086957,1067.72171496626,1065.06302335831,1068.96672897196,1054.44142394822,1044.82527401676,1042.12896253602,1034.0843902439,1045.78019461935,1047.5617433414,1057.7556561086,1045.89859394972,1056.46615087041,1055.20466786355,1043.05673758865,1043.41170731707,1042.65679758308,1037.63661352391,1032.5
1035.78491335372,1033.00336700337,1035.6512655685,1050.72167403879,1047.49532195927,1035.25407331976,1034.57925993604,1046.73256676558,1048.7581182348,1053.85952380952,1058.57370517928,1059.66777963272,1050.56217738151,1058.72226926334,1058.83121232418,1058.3730729702,1057.80583409298,1058.4375,1053.99873657612,1062.63510178902,1058.11429595127,1052.60630658757,1054.34106207928,1056.05865102639,1057.02127659574,1054.4716713881,1054.93216203026,1055.06157635468,1055.98670836591,1053.56447124304,1057.54162042175,1052.67682926829,1054.32967409949,1047.60650775634,1047.6743580201,1056.02650854552,1049.86541471049
