Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25
2644,2114,2212,2492,2219,2211,2698,2321,2176,3054,3138,2898,2869,3085,3223,3232,3181,3222,3609,3679,3646,3247,3943,3327,3356
1059,1412,910,1205,1228,963,874,922,813,903,859,873,906,859,912,875,941,911,888,927,935,925,914,919,951
3272,2944,2422,2412,2482,2311,2064,2895,2859,2041,2273,2391,2161,2499,2387,2283,2213,2976,2380,2219,2072,3754,2150,2203,2071
5071,5914,5413,4997,4977,4932,4216,4363,3682,3960,3558,3966,3621,4451,4263,3880,3263,2548,4574,4532,3632,2771,2652,2772,2881
5377,4577,4720,4400,4066,4401,4943,4787,4869,5126,5009,4457,4238,4399,4074,4426,4505,3607,4178,3874,4028,3472,4085,4019,3540
4811,1924,1734,1627,1968,1977,1774,2304,1735,1481,1822,1562,1729,1585,1686,1662,1605,1649,1482,1594,1594,1348,1603,1384,1534
2096,1144,1205,1141,1217,1316,1065,1186,1096,1629,957,1183,1142,952,1031,970,937,933,981,947,877,918,880,853,765
2183,970,1104,1419,929,1227,1054,1170,1040,1371,941,979,1013,958,996,991,908,941,1066,901,854,944,881,859,788
5618,2902,1826,2853,1745,2180,1963,1757,1746,1499,1873,1662,1622,1691,1934,1718,1611,1664,1601,1554,1514,1408,1505,1503,1542
4322,4947,3151,5225,5387,5331,4908,4298,4688,5267,4729,3855,5145,5075,4705,1753,4788,4558,4328,4727,5068,4381,1838,2206,4686
3427,3544,3267,2765,2959,3965,4165,5237,3320,4805,4079,4792,5375,6248,6260,6030,6366,5142,5760,4972,4701,4831,8368,8296,5538
1709,1709,1860,,,,,,,,,,,,,,,,,,,,,,
953,1075,1025,1344,1471,2426,1458,1414,1359,781,620,,,,,,,,,,,,,,
1988,1912,2616,2100,1828,1875,1986,2024,1895,1872,1955,1738,1922,1823,1933,1849,1921,1699,1617,1773,1704,1848,,,
1521,1703,1517,1699,1711,1888,1589,1490,1319,1483,1747,1562,1514,1605,1443,1392,1669,1599,1340,1588,1555,1530,,,
1148,831,1279,803,474,1320,1041,953,1629,2096,2353,1966,,,,,,,,,,,,,
633,707,,,,,,,,,,,,,,,,,,,,,,,
