Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36
1.19026695505893,2.74455825156137,2.72284778872252,2.68794991724894,2.74826793303399,2.68792703996714,2.735634106325,2.85395712334689,3.13620706072167,3.17766935896651,3.34306432598127,4.22830444715962,4.5762475441373,4.32593450014942,4.67289498247079,4.65278979118431,4.58124805733816,4.46518385564724,4.48863867616578,4.68429126211091,4.68718597123721,5.39037277792407,6.2076959225921,6.07360746639676,6.3425161724011,6.18188723620993,6.1312986033099,6.10364306514911,6.20532484597897,6.05638679065752,5.91429267598006,6.09439515967951,9.8430538212354,13.5328004196908,13.4439199098697,13.4742585087663
10.0984665575722,9.5724554680839,9.070381524925,7.45462535554704,6.35188062816786,5.54943552067988,5.01588717102699,4.7348590194735,4.45924862670181,4.26251450643613,4.11611435180825,3.90940305637967,3.96236531734231,3.98302936174654,3.96183808164844,4.17492790076369,4.19783065078585,4.3031655905368,4.3177783865063,4.41296874549817,4.2170886150295,4.43301606063507,4.34268203010432,4.46150059017908,4.444160732653,4.40597995987383,4.48854249886969,4.51802170981817,4.51597488151597,4.42724230804306,4.35456882757579,4.4828956964596,4.46214821427787,4.5182103580782,4.67650518089302,4.76306729177158
1.57891889506886,1.83525587666989,2.48688563061772,2.30963277516042,2.54866329973854,2.3369933743036,2.68261278416005,2.81929431411514,2.7070338060132,2.60247897465576,2.63153632231851,2.50741837147256,2.5830718426998,2.46782687692045,2.40507187484603,2.39463357397607,2.6103796831207,2.60661200586633,2.66460518107137,2.65746387216825,2.63103898153157,2.67203606805387,2.83921038942172,2.88518492690987,2.89294549242617,2.90724970405308,2.94456798047166,2.95970123219071,3.07548228490633,3.07655881663574,3.21852190027869,3.35566694643716,3.32671745572586,3.32040874272462,3.31646122160116,3.26291741145495
4.00128539617358,6.14620436647426,6.0186429720557,4.73895671304882,4.18991565776043,3.76519389621717,3.36739541108468,3.818509770806,3.69748625752239,3.8033821369836,3.87477475710285,4.03955954133983,4.2362867795536,4.15522109263793,4.13236457455286,3.98168237099406,4.23983884785739,4.25744927665878,4.37289252011604,4.36746366096353,4.42781564863462,4.87017240284618,5.09645659601336,5.12345805821132,4.96931621808847,4.91877593440543,4.94941630517364,4.90982645019489,4.92219511774258,4.9934973116058,5.05137164149474,5.18906714537293,5.37293385626639,5.36254742352587,5.45612139227167,5.38348855177501
3.22263916447016,2.65480948391436,2.12781086452811,1.81298182925616,3.44344041524753,4.11109570519139,3.80425211448265,4.39077364653055,4.22651770795603,4.06149943701912,4.12106640085491,4.12047292211866,4.10802734374697,3.88065007524238,3.68804202604153,3.72257528193074,3.81018239827288,4.10894822109543,4.13574458429587,4.07144256870053,3.96371045164339,10.3608738339233,16.1728588741563,15.6680474644492,15.3453076200005,14.8702814740481,14.6091023104201,14.2898762752473,19.2776423347039,18.8096407791656,23.1317159618651,26.295868145061,28.9394883047975,32.3675012691378,31.7819816184555,31.1850281591117
17.848807672498,19.3112758197565,13.3266515341987,10.9934112658347,9.26327844029204,8.3131633867804,8.15882652667206,8.10209001610162,7.32420956879778,6.86642991955787,6.6643979436735,6.81943319578932,6.63081247620308,6.78065895157602,6.8092892053166,6.57829138399952,6.64276580242761,6.77559724859385,6.72209663476663,7.16149172813116,6.83512869473951,7.01735325315636,7.10760128933842,7.1236595813032,7.38523228218313,7.38655779319352,7.19892270827818,7.17026071698715,7.1204194311863,6.94690519101828,7.08917884570857,7.03114177856216,7.08884181568409,6.90900201014006,7.00286068685368,6.96434992374523
11.590700889894,11.1763572344361,11.1896715645259,10.5772422261195,9.66258499505194,9.8683531864133,9.07312683148868,8.71352726584301,8.98808616605431,8.40434668936754,7.90979816230113,7.79052474034109,7.40807865818398,7.94169681312779,7.95851610416447,7.76814591997203,7.37714740952211,7.25038567513794,7.93885609621482,8.11198482744352,8.08472912906915,7.75752007508067,7.62567006622846,7.84891894885837,8.08702175396216,8.17420570431687,8.3603669587806,8.13534833099662,8.24801001981336,8.27059450729852,8.18824611994022,8.21140113168152,8.23927217050346,8.35715700932855,8.60103887996647,8.74176660932459
3.92806682185549,4.97891844440501,4.38143181871551,4.28353387177166,4.1980288984785,3.72475432877872,3.27964460111517,3.38396162673045,3.32010504183194,3.28756223085186,3.37491580148393,3.72466154156129,4.04117072541642,4.04106796142151,4.22223190127803,4.26116640708547,4.1460794355158,4.24395284663958,4.27989614120411,4.15878193035016,4.02272754866074,3.96760905224076,3.84947762611601,3.87452487419874,3.86568465203924,3.83353428557497,3.86423261733674,3.76289752956196,3.78686651645245,3.72851978194832,3.82310729438826,3.93924727381275,3.8885973682431,3.82959213828646,3.93575489677622,3.98777151359856
5.61300747481981,14.7080000562053,16.0528383908548,13.8973799077032,11.639222908059,10.7967262218911,10.053678717037,9.15893757049384,8.96110359851206,8.5986798538301,7.92818046578492,7.84370884046377,7.85842989295613,7.53574784655152,7.8581996991405,8.05902854334517,7.9411389939427,7.99033669745763,8.25003369485634,8.05481785556653,8.03985868534761,7.81943793751712,7.62909208008937,7.92209337593293,7.84549180362765,7.77885330079863,7.82580459235725,7.69170443177912,7.69804112756433,7.6627833412276,7.67232216579105,8.13582824776805,7.99178675909376,7.82345117449083,7.73928535528457,7.56730681428239
5.31939485065699,3.78092592713532,4.58642028117483,3.66508678860512,3.06508736752762,3.29428030703988,3.57225132722047,3.5314745167453,3.48310766151837,3.40649788187436,3.74924539627569,3.65078370482197,3.84079151908491,4.18067779043747,4.41546484200474,4.49375351461294,4.5157776174143,4.35225743835624,4.36141585678968,4.24245566575925,4.15756701164592,4.06601374090093,4.08829031800667,4.01318245995565,3.90123881854538,3.86014197470338,3.92517261750234,3.95167869970338,3.87328208513599,3.81156213229592,3.79611264526277,3.79450260583479,3.89944809657436,3.84312260875827,3.94105463067493,3.95776054295915
