cell_num,sol,cmp,ecc,cellSize,vicinity
1,0.597651569614186,0.192228025820049,0.662161265815654,2494,279.206907209992
2,0.737402015677492,0.439510033110585,0.808852702735699,2634,853.33113461483
3,0.888364779874214,0.668535372303788,0.75559361676395,2260,454.715241106559
4,0.876214833759591,0.702791674824654,0.481035097617251,1713,1791.98101310069
5,0.800534045393859,0.441047029056149,0.886753689637574,2998,440.70950541662
6,0.875902371949123,0.634070328883198,0.76342081910039,2548,371.088008653905
7,0.847318870241506,0.630770774357008,0.620483995725429,2070,265.395679666326
8,0.849918433931484,0.598388108072355,0.632608066244794,3126,495.537109443551
9,0.900293255131965,0.740615345414765,0.300831627583252,1228,1049.41873180962
10,0.918050941306755,0.809481599192494,0.351551654728464,1658,277.035263347297
11,0.916424418604651,0.816988674475174,0.362043010007118,1261,980.227554179565
12,0.915176290240164,0.742639007053642,0.765331533087813,1791,256.861641563566
13,0.81663929939792,0.59758452925745,0.377332412463846,1492,6074.2097160428
14,0.901508801341157,0.74481194989631,0.434613246728286,2151,1452.64044376844
15,0.848192771084337,0.584050298795763,0.707577586400696,1760,319.598310960952
16,0.783474065138721,0.46530131459765,0.910325074147693,2598,524.833137973926
17,0.799297149550957,0.550876629452307,0.695013475894301,2047,295.301840725485
18,0.932577189666037,0.847726776144393,0.563185407326912,1480,547.812763576987
19,0.889366933005532,0.722844110038662,0.681794478252073,1447,398.268977809113
20,0.907682579829276,0.612909248250572,0.600964531816718,5742,259.423748420162
21,0.795966785290629,0.50189986544042,0.638487495480424,2013,1060.73088309156
22,0.851795263559969,0.602291013375938,0.646166531252141,2230,367.212737149871
23,0.695604395604396,0.31151034437793,0.84070630162225,4431,768.172249758152
24,0.846797823357053,0.58321961331605,0.758543420439002,2023,230.591847713184
25,0.81021897810219,0.525928924697562,0.832136679177301,2442,493.185693967697
26,0.84768,0.530061453311844,0.765145751675988,2649,871.40148573072
27,0.922371638141809,0.825361011901528,0.514401010771367,1509,23.0711485278276
28,0.812438057482656,0.444379347552042,0.891999836246623,3279,839.405938566664
29,0.828619772782209,0.548376525728017,0.850016343919824,3428,257.098806942984
30,0.905347593582888,0.735565943399369,0.256113072932078,1693,905.434992436291
31,0.853881278538813,0.596039286733582,0.29735219250245,3740,626.157731979412
32,0.781492666091458,0.341081054724295,0.93493438584832,3623,1705.49883802223
33,0.919834139599171,0.81576025363511,0.269211139848543,1331,398.36860195871
