Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24
1,0.14358752578275,0.358208488732452,0.319296769931507,0.344673799453674,0.302572631042091,0.407456427026103,0.129361811881317,0.23202737201329,0.201986986874282,0.233542903289429,0.194711919698689,0.220399433766654,0.284613490745305,0.160307866045915,0.154478607963375,0.141165819228777,0.159037079179618,0.134923530169507,0.174816150422354,0.142091016985917,0.15161518234624,0.145969321777982,0.18941624752872
1,0.8336433678232,0.724905676993153,0.73355244790691,0.783078249602541,0.673386574715687,0.661564672975343,0.664117915725752,0.663189122267544,0.667255955267791,0.691706776218894,0.703039803084853,0.674647870871823,0.675536472925472,0.675795660206262,0.563269236584668,0.534766560509862,0.533136685812165,0.537968627003112,0.522230233788295,0.534201357490936,0.49593122641824,0.496554345374325,0.467761144923203
1,0.260240512917029,0.530705825825601,0.188470342209589,0.272058886176273,0.337783567657321,0.291222974081852,0.334712424181794,0.276546996086765,0.300784317759081,0.281573773393287,0.275370970544329,0.290625911465615,0.255582009760217,0.276677656708982,0.300065741065871,0.26124686328707,0.231977630348907,0.238584730600947,0.227837866023717,0.240205147630928,0.23348612102934,0.229006261327141,0.205397627691069
1,0.963820250402498,0.0185288852285871,0.0202092594600589,0.129177956244451,0.198879825579616,0.0934399040892245,0.0752174663979712,0.0913964678684196,0.20532526261092,0.0501540223866613,0.129646998630529,0.160486452485418,0.200731923219069,0.137108992044956,0.14478615619342,0.14634015497211,0.109123158797159,0.124145390185225,0.170902753197158,0.119570016555558,0.154993734569818,0.110808028495128,0.106943832993319
1,0.993272849997804,0.163415999258871,0.183028248429538,0.239857972870591,0.137575541225483,0.252682171716793,0.20453071601022,0.177280506168371,0.138504924058161,0.194622551582827,0.338314639332203,0.335300224407818,0.32620002500571,0.288970512854403,0.29113304512613,0.276535832232023,0.278888232789694,0.277727559051658,0.276868153373112,0.265744425394165,0.260908142220187,0.239059977496627,0.24131367641048
1,0.999718822404223,0.994783291068673,0.791509759678976,0.797588854755421,0.818121980297571,0.829389310025924,0.806876713581035,0.773628941833528,0.726234532796991,0.730698024013356,0.762338771567256,0.667783414428485,0.618100865037813,0.617195826525797,0.616008238827179,0.575085145569665,0.583551153506214,0.580975531101785,0.575642622331289,0.57633419776972,0.568224055100258,0.57065671576642,0.567662990923077
1,0.584209878784154,0.208493832708917,0.287627416854497,0.323735675146108,0.0766252772635108,0.22754960812515,0.0444689899491399,0.142030089379552,0.0200627061031052,0.125446862886068,0.153896345327477,0.150500027819312,0.106431511959296,0.115207457118399,0.11375959824835,0.127166611187403,0.112715468456316,0.122262647269478,0.0840502752188104,0.10297712351874,0.0627308367468694,0.0842193501430368,0.0806467190349637
1,0.475067025479438,0.352799698311742,0.319329212918056,0.417142096653897,0.138305397708587,0.153850071898025,0.172790155292832,0.197254657269838,0.203692914006328,0.228199505986383,0.250016851076049,0.262026258225727,0.252355227406138,0.284733548490022,0.246196777264904,0.228650384513824,0.202508195113627,0.232481518305758,0.206634702590767,0.187854714195053,0.175680955548525,0.206831682238152,0.162783153891724
1,0.763720645027674,0.790249950178176,0.774700974690596,0.82144894540977,0.73006541953959,0.706033819226316,0.733094511152052,0.747744431505793,0.749033319706842,0.627303497983409,0.546353984923407,0.544533246253851,0.585264397329279,0.627372924367071,0.519199477636444,0.384012356854618,0.430590363012241,0.430398810194751,0.415753512613852,0.436266223631093,0.402499598011365,0.382392090026661,0.403745992861043
1,0.716591821741367,0.552450005254125,0.470566398186742,0.338969142947321,0.364190434463,0.110116723939039,0.210403608347001,0.0779683497606386,0.0850545513656922,0.0652574543215958,0.0746868728421004,0.0720368671947524,0.104667840565618,0.0295167065603016,0.0579406890584623,0.0592268691583559,0.124709065039273,0.062956780366337,0.0572495818016514,0.061787127927432,0.0224820896845024,0.0760828678279964,0.0403056769026575
