cell_num,sol,cmp,ecc,cellSize,vicinity
1,0.82050253942796,0.482672253668253,0.4985760269588,6139,3989.83461653426
2,0.878725236864772,0.57371178528886,0.660937082893648,5101,899.182569896059
3,0.826626060474222,0.274048346020211,0.953201290468821,15200,7566.21328152907
4,0.629018485031143,0.141242334327204,0.9911214446864,25045,5847.53137814801
5,0.816511041944568,0.377331375401957,0.677815775024771,11018,36913.0952702705
6,0.844944173612203,0.450682690915008,0.830274007011649,16119,963.531857167635
7,0.792130058696324,0.349459067250773,0.869323145483363,20513,618.475462576625
8,0.722475176915903,0.193458269191314,0.981388700405202,13170,596.962739174122
9,0.880778374570749,0.547697008117102,0.49458467921969,10003,471.356335948511
10,0.835917554019553,0.39710778836528,0.792360432875988,13424,946.599845201981
11,0.630782684739834,0.129709687316592,0.95074996980676,14426,3035.97964400318
12,0.875821082264623,0.503569927959294,0.558547245111331,8400,739.860616072343
13,0.686975596380587,0.147269019941912,0.991486713441499,25054,202.328940681558
14,0.940160642570281,0.735413558304862,0.568023138251165,7023,1595.52502695241
15,0.838783706253586,0.408425413178182,0.526858201134201,5848,277.290295842015
16,0.634824016563147,0.126050494269085,0.947213563200511,15331,10657.5585595681
17,0.884666765622681,0.55659773647627,0.36322470337937,11920,1881.76134427112
18,0.758309996347254,0.402553040284985,0.613858162493479,6228,14967.4761358437
19,0.703786560609827,0.325274024748184,0.657501392037817,8494,1608.48904769269
20,0.602255253716043,0.148358024811397,0.682123825604268,3525,15902.543331173
21,0.673584562170035,0.164256803456253,0.986479728817964,22200,1209.53875759023
22,0.661929423100084,0.151038970702971,0.939383851706525,16488,4024.42845708007
23,0.800807074783206,0.352789744601835,0.30775374956462,9327,1057.63105883271
24,0.785173304820458,0.404501987489497,0.801057320700841,8812,13212.651803907
25,0.768221709006928,0.347146664727967,0.732735749073716,8316,1435.17117379982
26,0.57588115351005,0.110599768812276,0.898480460498509,11862,947.185977712099
27,0.899866265463056,0.58884427011972,0.444457350728424,10766,620.898578846089
