Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37
297.902203515722,303.204973624717,301.758064516129,298.303276932962,300.026167381006,299.633720930233,300.192330153786,299.826541972835,296.881355932203,300.630026809651,297.128305582762,297.714569372053,301.174044032445,300.576486486486,299.19747235387,297.773301101262,298.305033185841,298.385802469136,297.541774332472,296.072890025575,296.107003384535,294.831041257367,294.074320576816,289.782337413007,298.305033185841,291.845536136042,299.640009492169,298.283292978208,299.313896737734,301.660483681615,300.500548546352,296.353532813679,301.660483681615,293.997318315902,294.087222870478,292.655301935857,290.513020134228
580.793157076205,594.974208675264,598.049459547986,594.707679935666,592.976371308017,599.115229110512,600.587825449212,600.265137029955,598.014656144307,587.275780789629,592.911261582324,598.06416698879,596.284432171212,597.156291834003,598.037555228277,598.346644010195,595.254744525547,596.985674353599,595.662786716878,594.649205202312,596.806713780919,597.054438601918,598.728030788967,595.491531802785,595.254744525547,594.291350531108,599.496405463695,599.95798854233,595.784804567413,603.527654867257,597.457038995373,595.898767898768,603.527654867257,604.429522752497,599.435300487277,610.241469289442,598.426693340955
602.383513796717,640.7232,648.596171376481,639.924379232506,639.611363636364,653.195286195286,662.549064095292,661.990271377368,677.585924713584,674.42198357549,682.404795486601,662.716260697827,661.451886066205,677.009413468501,661.943421052632,665.838342810723,658.332023575638,653.261424731183,674.411453744493,669.112994350283,665.329337094499,663.216701173223,672.970009372071,667.750481695568,658.332023575638,663.618699780862,656.653134635149,671.167010309278,658.722988505747,661.43519781719,672.58788774003,684.795282224094,661.43519781719,687.838493723849,681.879023307436,675.229323308271,665.771063829787
649.790816326531,666.519241815049,658.337837837838,665.079779917469,659.726019845645,645.934285714286,643.164312267658,646.405612244898,644.52204681546,640.932129173508,643.96837944664,643.108167770419,641.397047397047,642.717536071032,641.953333333333,642.180025445293,637.68287037037,639.103242320819,645.310548025928,644.577818627451,643.079948420374,645.298204527713,645.157497303128,641.213559322034,637.68287037037,636.401153644468,642.702917771883,643.326473859844,641.103050847458,647.292929292929,645.047086521483,649.727064220183,647.292929292929,661.716510903427,657.525157232704,656.207070707071,645.805633802817
30.7771326485038,31.8560079443893,33.9984210526316,29.7053694355209,32.7081247593377,30.85498046875,33.9055690072639,29.4616052060738,30.6391571553995,32.2126921170055,28.5422824302135,30.3913043478261,31.2456375838926,32.286997433704,31.3197556008147,27.6341551849166,31.5868754660701,30.9623911322249,27.5422665190107,31.1551049448595,27.9172198360016,26.5802519301097,28.4181425485961,39.7628559286018,36.76020174232,34.2822341057635,32.0147323032699,37.3637031594416,33.1732038834951,30.2881844380403,31.0400462071621,6.89423076923077,29.9471329808865,44.4795751633987,36.0966183574879,50.4626773596545,46.7820672478207
117.637761377614,119.090174129353,119.38184079602,118.931013051585,118.847008019741,118.983188044832,118.276779773786,118.914498141264,119.195638629283,118.736511919699,119.058678196418,118.869807811531,118.873591989987,119.181363352095,119.790192427064,119.66749533872,119.651278852152,118.55421686747,118.678137651822,119.699243379571,119.556890012642,119.285714285714,119.133676092545,118.101222826087,119.651278852152,118.041638225256,118.959339263024,118.175593220339,119.068571428571,118.018243243243,119.657730673317,119.685173501577,118.018243243243,119.226658081133,119.475586556753,119.46547314578,119.337186897881
628.35092348285,617.448288973384,611.987331081081,615.08262350937,612.110979462875,614.484590429846,607.98880757641,609.16716164616,619.392053973014,607.629354389224,613.673585673586,622.194883370956,617.831907613345,618.635931935101,620.224882260597,624.42188739096,620.200475435816,625.019375247133,625.725388601036,614.247554552295,613.970503891848,616.314748201439,623.665221162186,630.138048572646,620.200475435816,623.975620188195,611.934856175973,611.570081440206,616.702075702076,617.919009051929,615.396523178808,603.121512481645,586.73260227752,583.005360134003,597.414420721036,589.59771022503,586.515797207935
586.959304622679,582.071929005138,575.256978967495,576.679365079365,576.10183299389,574.654589371981,568.451793721973,568.796829505015,571.698830409357,572.351685018352,578.868670886076,583.444774346793,587.256551277904,589.425136261622,591.536223097908,595.40761678072,587.101749837978,588.319689484827,592.260334813803,585.902189265537,584.356421356421,587.337863344658,589.535800760982,592.691047726631,587.101749837978,590.564958677686,588.815946348733,581.293030419715,585.638731060606,586.73260227752,586.873503591381,616.960396039604,617.919009051929,620.900263331139,603.141006097561,618.783870967742,606.74449339207
683.815682281059,694.17675083373,696.368346679228,690.856879039704,684.341772151899,687.677644710579,686.704665704666,680.36754176611,684.67280398926,692.20724438331,687.889725420726,689.944215820759,683.609325486646,692.413425925926,682.952474469756,688.967220475977,684.342776203966,683.93009118541,692.012220817531,678.812734082397,695.230805463966,698.7866598778,702.793054234063,693.307631160572,684.342776203966,680.192493112948,681.590909090909,673.752817722503,673.049273021002,677.465948275862,680.967075038285,677.225948103792,677.465948275862,687.851949189663,683.677914110429,674.824057450628,683.756606397775
46.4694087403599,30.2206638616176,31.6769929781082,32.6482290150412,29.6527709661599,39.5976608187135,33.1249380267724,32.0192782995551,34.5129698253044,35.1604719764012,34.2050905531082,27.2320209973753,30.1043956043956,32.1044568245125,29.8315492957746,30.1380518570427,29.5602605863192,33.0012836970475,28.4351005484461,33.3607205623902,36.12,32.4162436548223,36.6458494957331,35.016604400166,29.5602605863192,40.1429654910884,30.9010721247563,30.0049875311721,32.5063401836467,27.8858663512714,29.1072175732218,30.7986247544204,27.8858663512714,34.7486122125297,34.7707844058243,34.1748018356279,33.02434625789
