Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24
1,0.433505676358857,0.673748581300374,0.654426861257031,0.640843608423922,0.649562512483125,0.652679101328458,0.649052017057821,0.607448672099382,0.601751658125323,0.569191705809233,0.562068360369786,0.555737801111792,0.568479297516423,0.576372801762402,0.549009708153649,0.549114613147686,0.537492052847017,0.529236662347226,0.533686919991365,0.516493567192381,0.51825815852418,0.519509845262594,0.497158580981459
1,0.0783852256970501,0.340629970045189,0.0798944199907003,0.170955715770166,0.178657670613178,0.244160160272708,0.318004668738843,0.190012686368728,0.190640339959137,0.146258924496917,0.170844145117915,0.145615579691831,0.162441979188394,0.157287185030537,0.143095842405302,0.148407571973132,0.167220587694954,0.178917354213766,0.185487329637082,0.18834347919576,0.180666580188966,0.184339700837877,0.17034328282906
1,0.12234326375917,0.204663440333492,0.178231909561202,0.200318080099798,0.251135610008586,0.292881742630318,0.302363419383745,0.263300457636304,0.238024057632243,0.254404091133278,0.23647445361041,0.252628824695336,0.272598699316511,0.248662387467138,0.261202165450705,0.273995355732947,0.273748493901613,0.234381049316932,0.229468326120619,0.216672504061744,0.213632811196591,0.199775350123541,0.216076996909287
1,0.248211993023755,0.540010709771557,0.645449722582256,0.404157190860349,0.498153553595411,0.56172368219408,0.406443247774866,0.452387099851119,0.424512889416716,0.290540848586241,0.357644770109087,0.316070778338314,0.292163424731482,0.283948698771793,0.294158176088198,0.229805314829646,0.176938808705467,0.231785098582715,0.182183868581602,0.210724077790689,0.153791282429438,0.144648400052566,0.143118140682247
1,0.888452948265361,0.859106739904319,0.867515391409353,0.814011463029051,0.800091563261355,0.757640422423355,0.718716449498895,0.654639176736577,0.65316488461462,0.663933218888624,0.649714111866649,0.650647836014896,0.632959105399271,0.64155807264511,0.601075316114455,0.586061010871053,0.562047450146473,0.54076936742021,0.556917589217514,0.562842957712561,0.502657509060403,0.484275042527541,0.415569056125842
1,0.146959059987086,0.342424247000668,0.378705941165231,0.275794445291979,0.434265651920255,0.348761327701224,0.39063362066815,0.2733203003023,0.288021057443661,0.266565586354529,0.304357646894398,0.249845857701799,0.251955746679096,0.257526928978903,0.24759808208952,0.255609388632027,0.202352382106895,0.23623067394717,0.220050614487269,0.235137293756185,0.230302728144756,0.218579277523617,0.244449575040725
1,0.782473715285571,0.257897356082603,0.241834283093946,0.319164689892403,0.279546175123345,0.282443989705655,0.208919976957691,0.224147096643561,0.225647435209894,0.204342157696285,0.17229717778885,0.185051895152199,0.151726119095121,0.153159730937976,0.14677075577338,0.15650696573341,0.144528659586039,0.129482515474834,0.132593694316367,0.131242421961726,0.128168010210333,0.130589539013879,0.113381124402973
1,0.267495310884689,0.0591358745394437,0.109156159029033,0.154183345879773,0.218117406082687,0.159946009628779,0.163565851376839,0.155364775848067,0.176821688245319,0.146288021565184,0.182927676845266,0.124670371736261,0.127204449958613,0.119078605494734,0.133183445444629,0.127495337796486,0.150416655576203,0.173834396919079,0.206942395706441,0.18139060074224,0.148158098541337,0.186355021117105,0.100967084736403
1,0.921827502195919,0.410953929546717,0.388454429669852,0.461497815118614,0.518971288512643,0.466719460331556,0.402596569241334,0.439396478147773,0.444061252991581,0.432603289401998,0.370908762095802,0.358208304669654,0.28775291248156,0.289445431988305,0.295533484537796,0.304692725589193,0.275511447726655,0.292946230320361,0.279813358338222,0.292086776110965,0.276097454336524,0.26573502454055,0.270397476694237
1,0.3189911722978,0.437722786569109,0.492227002264219,0.541170965361752,0.468266023259593,0.48284265444544,0.497788420858924,0.495185784455394,0.473666267646492,0.490868729844352,0.498314796766678,0.395541899161512,0.408072626234704,0.370019232818972,0.398469008239108,0.391584128590761,0.358528676393813,0.38332015559915,0.296874887087756,0.311566675452043,0.323364960796895,0.310937264125325,0.326686524129623
1,0.314798695337831,0.433873877202276,0.557857024659489,0.570073174051206,0.58151412104038,0.521122829901862,0.499835066644834,0.551501465494263,0.457534494678192,0.482642423200373,0.398350616293115,0.400247661016775,0.413982506883138,0.411978187599941,0.425243872023086,0.422087273214128,0.413794456759045,0.422023129938811,0.341638277735798,0.34931627274627,0.362180808462326,0.33928714781995,0.354621224829566
1,0.169445379666476,0.303513907496824,0.32576756989474,0.305090771936467,0.526281608862231,0.441008834525742,0.3724361577217,0.367558505185377,0.405581580827704,0.301988421047266,0.292618437197306,0.307170947872,0.302267768807055,0.313079918106204,0.286982771276675,0.293058898206709,0.275639272424393,0.250860237402547,0.254681671874732,0.279139228940991,0.247668561225357,0.237906610921979,0.246471975106532
1,0.424325844721759,0.269067806836044,0.463375212511435,0.449101447062679,0.524377605369944,0.567391067865813,0.571895555768927,0.589046099630333,0.543020579223299,0.539591714986051,0.551373424287508,0.542602036672599,0.526037686706047,0.481334148301551,0.477011367572249,0.467094194006054,0.478106591109862,0.457083061646187,0.445829424350276,0.455651633696972,0.455428239859884,0.455124897481419,0.4460699423956
1,0.849321972776866,0.890274805742705,0.691885210231901,0.681071422145204,0.317882294853401,0.3272244828486,0.393250828397783,0.303329304808563,0.278114774243431,0.329349628669209,0.330184571897082,0.331721989436788,0.315549340434306,0.315343243446244,0.345569280783179,0.334967527635245,0.374980559555544,0.307071723403918,0.326364644786573,0.311143909788519,0.282020457318388,0.287846261204509,0.281583426099364
1,0.394591091825054,0.459733846467886,0.519678285382675,0.599354045927647,0.63228051651127,0.637499688858665,0.357849607354467,0.497600797433657,0.483276529995855,0.432053824700384,0.440718986696827,0.443539222489864,0.424973602341345,0.431192556970189,0.379897402773039,0.366751054737886,0.379690827174207,0.385431087011469,0.387191245615863,0.389903749671721,0.375717200889333,0.367318108843803,0.355333318499485
1,0.996025112807404,0.483317062661609,0.46904578887265,0.391622732897589,0.393298086001097,0.233723304699672,0.186283125737959,0.176023868216755,0.175272530132376,0.178249757187434,0.166236855972692,0.161468193122903,0.16309721680544,0.159176427351724,0.170138843669685,0.171509737616685,0.16531824794227,0.157043932085838,0.158353068895877,0.16003413857756,0.154061741685174,0.138098567748023,0.132216451900026
1,0.874247225069102,0.787506442991956,0.460592686500229,0.51928217372476,0.5417408874255,0.553785601290053,0.494262435938817,0.417770174125098,0.399014535222887,0.394922692162923,0.402153938223762,0.401219937880269,0.405516311927906,0.405101273385431,0.414904665019815,0.384864226584349,0.39612861987377,0.384032810214713,0.367556185501555,0.37142042748344,0.376399069742714,0.368230155332947,0.35460606514252
1,0.998101104302956,0.988566843673774,0.970745656570161,0.968495448117662,0.964809703721536,0.86987846724584,0.879056104338437,0.883934583931449,0.880255442599245,0.880149267332524,0.872556559540788,0.864777230556573,0.826654905096591,0.807000734276364,0.810915122164435,0.801110524835132,0.799741503038765,0.767043459151493,0.768264944605921,0.765291264332118,0.760496135894681,0.722480230950232,0.725052928415427
1,0.568538232691275,0.754255833633529,0.823489534137532,0.842533331003538,0.845928444853177,0.818096829108501,0.83682042051055,0.84563848064253,0.849638001387395,0.833344744715305,0.804406914716284,0.787627896457244,0.755416677873171,0.744387618522314,0.750702946067219,0.744353028913468,0.746801770348551,0.754051472835529,0.683939551248991,0.682836520906861,0.686521982251728,0.689346375730376,0.673249233891242
1,0.874095564574818,0.468202197702176,0.56791062442418,0.166699025192041,0.318553240037244,0.345764620343605,0.366503203156317,0.437373150249011,0.440658463971281,0.421938567376723,0.408075711800028,0.433697841192189,0.440998748020273,0.458397051574735,0.467120587331998,0.475256206063467,0.486352573979518,0.421826780565189,0.431646934561032,0.364531450420754,0.366352879957222,0.365297551606215,0.377374148757048
