Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25
1010.15158298689,1010.05191944619,991.039987789988,1012.15657894737,992.314855875832,972.441319107662,943.009485094851,939.632653061224,945.649846153846,941.740335051546,939.788378766141,919.752642706131,925.734848484848,934.746835443038,934.178902352103,937.362307067425,934.334507042254,932.403361344538,927.578749058026,937.332222222222,939.135862913097,934.847328244275,941.275151515151,941.187586206897,936.850235849057
923.272805507745,949.681044267877,939.391258278146,933.918052988293,926.312315851503,931.505462724936,929.968532626698,926.463117382938,924.744771057094,923.520122973728,917.932770893752,921.320271521135,916.997589635432,918.031721105528,917.8701011378,916.216276834348,917.494991160872,914.879753006175,914.887700534759,911.703369225425,908.216087252897,908.751298926221,908.288182446441,907.416985729203,909.235817575083
333.211629955947,415.890756302521,344.604658151766,368.872263402862,407.847398689314,441.755852291461,432.331041257367,430.82109029678,427.343974263796,433.549934123847,428.976731301939,434.953310955142,426.684624344787,421.591619762351,418.374175306315,418.345855324433,418.691392801252,416.96443185395,415.553778613986,411.982908545727,414.521813224267,411.646653543307,413.122567429157,411.326794966691,412.871001757469
137.149238448739,142.165286812537,138.936388200856,135.143906020558,137.042857142857,127.703494347379,130.387881757309,123.065395095368,115.044149841888,119.083782717348,116.421470342523,120.095551378446,117.626715328467,115.1225,112.757728539207,127.029968900198,113.634015069968,111.762764801738,111.333865119652,114.147265282246,112.091573033708,97.6795155619221,114.483779572177,104.282705099778,107.771995507301
782.18784766795,782.740563784042,811.00858778626,785.857715430862,786.533141210375,796.88442487617,789.620062370062,776.948144382308,771.806837606838,784.540463795551,772.298716452742,771.734203655353,766.658440830062,772.104579207921,768.208248472505,767.278350515464,761.781055900621,763.849372384937,764.190238491403,767.702346880366,762.921052631579,758.049489795918,768.68194680249,766.938095238095,764.857575757576
585.416595012898,589.300927971719,596.342604856512,621.631385181776,626.329090228379,621.181141439206,618.025574338968,621.378074197582,617.397172822617,618.531096196868,615.810852713178,611.976677772489,610.701233439927,609.97188560349,612.895803183792,617.946857865879,612.124489037532,600.400165700083,610.041813602015,609.398578199052,609.159786304031,602.637948207171,602.148926237162,607.606404958678,607.770302739068
864.161364950839,878.773693279724,871.634289057929,856.620457604307,855.968044077135,846.468668407311,846.064660691421,843.619047619048,826.545092838196,820.147513812155,817.878938640133,816.448484848485,820.607738492328,814.760909649662,814.938844086022,813.830042313117,812.767684288905,811.731543624161,812.694952450622,810.008633093525,813.416846652268,810.085348506401,807.634814814815,809.380630630631,806.986918604651
631.458725970599,621.377619047619,623.80021141649,621.453500522466,611.181173436493,602.503610108303,597.291518537329,596.317711171662,594.806079027356,598.113780025284,592.476090383605,591.774618220116,590.20731096645,590.608446298227,588.598055105348,588.570976253298,586.671011470282,586.064748201439,586.06831228473,584.566548881037,583.474643874644,582.34789557805,581.347568208778,581.428330522766,580.394871794872
881.74953387197,883.204419889503,881.761904761905,878.249048625793,872.312180579216,872.201151631478,869.735231316726,867.596258298129,865.966228893058,864.535353535354,861.707979626486,861.493721286371,857.480300187617,855.928178395598,857.397694524496,856.23084321898,855.733547821,856.344838026037,855.160813308688,840.181484202792,849.790618204411,852.65438108484,851.380621693122,851.332194121668,833.075268817204
337.794828641371,359.537348503586,348.073461283918,335.227214377407,339.333529238907,337.828409693968,324.445764542509,323.340772014475,300.707522697795,286.730097709435,297.232006029393,289.64885390776,291.234000840218,295.304009229882,297.661530069549,292.022232660091,292.363748268964,293.409155733029,285.725023055641,285.894687353079,288.445148331273,293.047259786477,289.942994847931,279.841252503186,286.639966694421
443.074167507568,480.683886999738,454.849522478453,453.540454545455,458.500555432126,471.223968565815,463.693581081081,457.938185443669,455.966564181399,449.268617021277,449.559653744825,452.182059046177,446.564169139466,448.124112275955,446.964854924397,448.189162234043,443.935393258427,446.762711864407,445.794238683128,444.996798292423,445.095757103931,440.538294010889,444.636708380736,441.495138078569,444.219603441826
161.829753228487,177.573050259965,145.875518672199,141.33853326161,127.502114571319,141.002787178977,112.47970597635,109.935163445909,90.7032445265102,96.9323086984957,89.6910074374577,84.9478862973761,84.350017876296,81.5414802065404,79.839960886571,71.936,69.1069299552906,77.8173144876325,73.26593323217,72.0888714117184,68.5540055799123,75.0419161676647,70.2465224111283,66.2342071336485,68.2408510638298
509.894572025052,503.967409948542,521.287593984962,499.261015911873,489.104280510018,459.565839126117,465.511583624246,457.191860465116,470.032542372881,477.654017094017,464.879927228623,467.148061497326,460.739235273855,452.385045422781,447.756822107081,452.843646041251,457.885438972163,458.508461827755,453.057110003833,447.011750881316,441.975490196078,441.572677595628,447.547100110824,446.558519506502,438.235598482235
127.697636700649,116.254237288136,124.980937069362,116.251833740831,113.992209237618,112.963977676306,109.319333646176,106.274099883856,104.628878573174,100.549823113208,100.758865248227,96.8068111455108,96.3580208973571,95.4287393476344,94.9971563981043,93.3594097995546,91.9703912583715,91.6278571428571,89.869682907966,89.5558551617874,89.6898235073226,89.2191679049034,88.9007424775303,88.2441237113402,88.1511673921646
423.360079954312,447.230455472468,424.79267943952,445.183443899625,412.025497651532,437.222419928826,426.263838249917,417.188031281877,428.430933137399,409.79571537873,398.799672041541,406.953369763206,411.6923374613,417.419852941176,419.360050890585,417.09663250366,429.411105178857,413.396275605214,406.885424492863,405.678843837816,402.65544332211,408.067889192353,402.313112967672,406.925162275678,407.038461538462
641.647470641373,651.579758308157,646.829424307036,647.139955412435,649.143383708072,648.601804123711,646.758509955042,636.812970936491,635.492594289204,625.911943319838,633.708820093458,651.063862493013,638.704009098664,631.734063526835,629.137139245839,627.245807259074,628.188874514877,627.582244799226,625.56674519042,627.126088358594,624.53614251456,624.683936235438,622.423418423973,622.571035747021,625.406752918902
517.162723449001,501.409068506654,467.900994789199,465.445378151261,473.699033816425,507.616361488482,504.021247429746,502.029140538547,437.080571428571,501.519203910615,532.1264853446,493.444327731092,494.279761904762,491.140614334471,453.951309603761,461.446979434447,490.507744107744,493.059823677582,492.527379400261,475.259418070444,456.391658520691,449.044019138756,439.2460908414,448.386602098466,449.011986923356
424.594549499444,424.244234180958,405.113570391872,411.476063829787,435.309051955008,434.788863109049,437.423519263945,433.622473449812,399.460955269143,424.479575426182,440.576757532281,426.448065902579,425.107663749669,427.932432432432,412.077345035656,405.614481409002,426.878223050637,421.758426966292,425.573305849008,413.622795969773,397.479987088444,410.129669156884,385.818778979907,401.179706021811,399.046902654867
215.519318925999,222.60663507109,227.626967830253,219.846945778998,222.823371390195,209.70836076366,205.530104712042,206.825155494126,199.203973509934,200.006746626687,199.679569892473,200.175279329609,198.298953662182,204.238695329874,198.811006517017,195.203289473684,195.305029392554,194.374074074074,194.810234541578,194.165490699166,193.045776918117,195.570194384449,192.174291938998,212.954834501875,220.682029234738
649.608476710029,651.003391267486,649.042418772563,643.73491773309,645.357330224424,646.325097529259,639.746582194065,638.977680081163,636.34692635423,632.623602484472,633.155136663525,627.911383285303,627.312026359143,625.05517430689,623.547424711511,622.985147100828,620.32534471438,617.542314872433,618.664958187213,617.754373438058,598.05068891417,596.504486288386,595.773559405332,595.505509304603,594.250657548659
322.744469026549,325.038566552901,329.206367650476,330.150844496214,261.036307692308,296.8869184227,304.205194805195,307.471434997751,307.289905938509,298.641636814549,286.537947882736,300.389629153957,298.105971534653,283.826459279972,302.726683937824,295.340617212958,293.146742896743,296.199552822806,290.099614933869,292.669409660107,291.177461139896,277.991407089151,292.093986384266,281.243738656987,283.179367849525
1059.8837125316,1067.46428003182,1060.54611827695,1056.83896779356,1055.24049892808,1051.57904007045,1048.708172147,1047.85239253852,1044.79386474553,1041.80798898072,1041.36948297604,1040.35619155568,1038.26289034132,1037.19544337726,1035.21420011983,1032.96537741734,1032.7822147651,1030.27963215259,1031.75227355402,1029.25250086237,1028.90746268657,1034.10662496446,1035.43176620076,1027.99728529121,1025.07117771014
941.793026374609,907.389454209066,904.866736621196,909.846430175123,922.404260089686,917.866712707182,917.016683621567,917.180926306183,914.951612903226,910.613588110403,909.973851030111,913.248184322564,910.358995584989,908.425186001653,908.701247165533,901.963358338142,904.793103448276,905.500806885422,904.323596792669,902.619249074564,901.850862998921,896.980523255814,898.685895586963,893.327500729075,894.068554396423
533.760141788106,545.653837342497,558.769064124783,544.722353497164,546.2582461786,534.453338617,531.893719806763,532.727758566489,532.717343711992,538.643960036331,535.094928478544,532.923357664234,530.892427184466,531.665742985798,534.637586093801,532.347512038523,529.756688963211,532.003112356054,526.010447137484,528.793542519327,526.176349614396,526.503021850302,526.371693735499,525.45088868101,524.445119103223
276.99227202473,284.354748603352,281.89906598373,280.072599531616,283.728571428571,293.213836477987,287.981234211476,284.248704663212,270.927894736842,282.098984771574,275.517580340265,267.20126705653,275.382420971473,264.670709677419,274.323155216285,267.159820761762,267.773429792831,269.296361091673,264.167158308751,269.988428518104,270.424809424809,266.027316352898,268.814263565891,262.855290102389,263.607850609756
414.491725768321,408.093632958801,408.939064714218,430.664309639003,417.037277147488,391.443396226415,388.8,385.365079365079,386.25,363.00296956199,381.919298245614,380.166666666667,376.25,377.68115942029,375.883977900553,374.929155313351,373.965417867435,373.52427184466,372.815217391304,372.109375,371.447570332481,370.910165484634,370.57180156658,370.155902004454,369.678899082569
