Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24
21.4002934245059,19.966125306044,17.971681778622,14.2134999139225,12.3909967260952,12.0418169474049,12.1735416419629,13.5896405002465,13.9356414667169,13.0971441881337,12.6784475331563,12.0328891122473,11.5190128647293,13.5009131638585,14.2705521813318,13.679730896275,13.2433470503459,12.8698004729827,12.4603656278918,12.4244379430273,12.173294989754,11.750500255184,11.4362669224938,12.0406286233789
13.8372800492305,9.20233957911998,9.32296191722493,10.8127819341398,11.2431318346189,10.1373131328483,9.16976442835219,8.15036469926098,7.31127746269494,6.78022835740354,6.84439885883914,6.51382299456098,6.39703658134807,6.34053070193314,5.99110383297402,6.33257582457221,6.28236897831097,6.01444733906599,5.79212846495103,5.63788761798094,5.51377874056817,5.44627338637639,5.23040392694991,5.20565239034057
23.0745895570662,24.4967188397304,26.7239065514405,26.4473028157533,23.590636821206,21.6970386131177,20.2365401703655,19.6585688988032,18.3904748573653,17.1330567895789,15.8157501247668,14.7201876439674,13.9509093719505,13.5389705961585,13.0813377323957,12.9667085323498,12.7537070758966,12.4357375523011,11.9301844431744,11.4474141229813,11.0960285184415,10.7082181520365,10.3627558446067,10.1562773100411
58.0621453309646,36.4266205640536,48.5626819816058,37.0638010477227,33.6875490834628,30.6145834294397,29.0247706586117,25.992306383015,23.5724063903928,24.6620403973341,26.1459048894519,27.9054908255225,26.8102999186948,26.1527373126863,25.7963168194387,24.4873926301019,23.171179267887,22.6348940842699,21.8554198354362,21.9777253192285,22.02144837068,22.0179680194221,21.9209778280877,21.1417263927272
77.7506603097316,44.1336715456197,50.4094707375669,38.9045493641179,33.6325596074394,31.8914089788095,32.1914439135428,30.2154006156535,28.3954134810287,26.8469822585063,27.0522411775665,30.2036986184284,28.1151825998484,27.0220919233099,27.3299749148119,25.8281276745991,25.4495373545457,24.1675362397002,23.1119303353003,22.4342806131859,21.9186695833637,21.381989164468,21.6400616078369,21.027627514615
22.497096527785,16.5464629517338,13.6589088661915,11.4499595512086,9.98585857127479,9.99111392757768,9.25589487818039,8.24507861647896,7.65547438338677,7.46089455410641,7.2116714646398,7.49333931594803,7.3092773955868,6.99658499919258,6.67485779247254,6.30646511571515,6.20037856833104,5.99562571693799,5.701005420156,5.44990903308337,5.27591341550058,5.06498792008668,4.88524886125745,4.72951836580597
53.8629670680781,35.951512077082,34.5443745660077,29.7823494225863,25.1057138654389,28.7532201297873,32.7333333164373,35.3610648273626,36.9279531511436,37.6106396955854,38.8514637063374,37.9937451574681,35.1874022303393,35.9652182636792,37.2638052702029,35.0628139290073,33.8490568828417,32.4138611754803,31.0594825642753,31.3025798914687,31.4958342553618,32.2752350258974,33.1122825852888,32.0885464546471
26.9614090081921,20.2018103136658,17.0993495251699,23.5325498867333,22.1105316307756,23.7263610036008,20.8909035234643,18.8216597182485,17.558558964623,15.9494012175099,15.006700830715,14.2786342302751,13.4141152204368,12.6402512760002,12.4627542227409,12.0932566212427,11.646438962455,11.4005156544153,11.5016738478585,11.1729431275246,10.9266349533021,10.6578692417164,10.9015200914942,11.081444454309
15.814706108667,9.63347456074998,7.40081440886,8.00912066438068,8.50318166263278,7.61090916316226,7.16297041947651,6.91158493374598,6.72247081676916,6.4333349347556,6.29625632796564,6.07983306286858,5.6732871713539,5.8070782959025,6.1210991230638,6.15205779203958,6.36736405377831,6.54537281437008,6.27231370982855,6.03824034528541,5.99038445359135,5.86349653110307,5.69172047422849,5.65994717311375
51.2904863944851,30.4560313185601,23.3072860993243,24.2572684929118,21.5294180057299,18.7024132851337,21.135684640394,22.3196334444173,23.726899707824,21.5782858892432,20.1174243263327,18.7861210081089,17.7964680348693,17.634412360652,18.0329949639845,17.6412675182912,16.7907832812674,17.3157855960637,17.429366213225,17.8362317543953,18.2136309985537,18.0611878918061,18.2834288930028,18.2974740836373
