Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24
7.13976635571617,8.20370646606928,12.8344823936918,12.1066190668772,4.49941590929866,3.33203940307428,2.76964746613503,7.60074525676369,2.22137422624909,1.95748210924767,1.85844160266576,1.24850637087325,0.278999159818557,2.02421846049495,2.4546301658771,2.17430290402203,0.528375035258901,2.17612930351517,0.805679851539474,1.78309234148569,0.960538697952179,0.987089871255182,1.56939308819443,1.21954976289827
31.4006719009147,27.6767353333758,23.8366453418823,26.3668575223051,20.169602201733,1.95185310122764,12.7691979531001,16.2073939846952,19.3953769535545,2.68367054545176,9.65624928082321,6.51758576472543,6.38322430295478,4.15059912517909,0.969973492936815,6.2287069354429,1.78855058145751,7.61986098714162,3.87897042874924,2.41395255882506,4.28559630657173,2.30143458298203,3.68150160858131,4.10585216980877
39.5999853702408,35.9348736666686,12.8479202556173,14.7779474783001,8.38246159119869,8.67934542784699,12.6900102961475,2.85525234284977,10.5573399168903,3.08920594017697,3.75463600718608,2.89847368459349,5.23744432419977,4.50982103600717,4.60160058538803,4.34334357309194,11.5581044135989,5.22978308217249,8.2452648251622,1.88429615055011,4.75211968567095,6.52434986776967,11.5706193324033,17.4863183025813
13.4645544778928,20.4586278352363,22.1270706099316,17.1276375866212,12.5772266362825,16.356951152152,14.8408900342382,12.9260012653361,11.2100925182875,2.81815074132348,14.9901954330196,16.6461489614956,5.59643156601634,3.39586335869254,1.61645485408387,2.69524108307399,9.96689586438534,9.1285087335841,14.9705069036837,9.56865585017455,8.40655225039483,12.0714491834136,2.21493141988973,0.507287578535689
7.54782331860862,15.8221069692443,16.0495612402154,3.42224419598927,5.25449499360517,10.5802413223912,2.61911139911447,1.77449928545041,2.89565745809614,0.776819998923085,4.66989575401014,2.57792065963647,1.5345428005503,0.974803497263973,2.17615921472079,2.08904456500485,0.786625323280901,1.26363433708192,1.70599265823645,3.44440943092866,1.20024453703193,3.63474040286591,1.15304480296306,4.87994131324327
25.3552435448222,19.3404824505934,20.3348521453271,15.6327947270861,7.52692262595428,24.9152646030851,7.17093644576729,8.9422139739693,17.9052808617061,11.0440062808081,2.67992735968378,9.19981889445459,8.06164312834411,0.552045927285367,2.1903285426979,4.18020171382848,5.42352554584879,9.2488083349,10.0665905458287,3.65784438134871,4.3105204208754,1.07833524317657,5.52725551996731,19.7612424337173
21.693125055425,14.9593456440817,22.069072627414,6.70093122166112,13.0741760109029,11.8351040229078,20.969387649455,16.7684258346115,4.68018830540423,11.000259597515,19.6087861530313,17.3087806725673,28.0569927706228,13.6195123456445,3.04475925615025,6.4656648861967,3.65384553487348,2.99331516907733,10.3726415353527,8.1155820336992,3.51482313809534,8.83287285306707,20.7610324266461,24.6125981089639
37.7063000139616,21.930111486508,18.1616599546419,4.76400135757081,6.01462704777593,16.3712984044861,26.7070957838138,1.51821210281185,8.25786500205399,14.8506748656631,8.11352667270209,16.6183311953501,21.6797411793303,4.35111788493489,3.0640478262898,7.08226185889103,2.54069811968661,12.961248490116,12.1184809678569,13.4066956303159,6.45556689593872,9.84262134389728,15.5723836644153,28.797142989588
14.5196256596844,1.22301552509489,12.9870896042222,5.50717375241884,9.65578411791364,11.3799774844395,9.40963739708315,12.2249004157596,7.26340342998847,0.963969782824089,7.25460014955736,10.0234358172368,9.86191881183709,17.753417230641,8.80117001870125,12.0722896408879,2.14536995285051,3.5052435634897,3.863444031687,1.66544487987605,2.99597699672384,7.92863623555597,5.34494579260436,7.32046794563856
15.0268089017679,16.310237503451,6.92950787174073,10.1943557357858,10.1786077294108,3.41825983529187,2.60804842056795,2.13837642225846,2.29538016413179,3.33956564950005,6.19489625171915,2.47410153570539,6.98918644846716,4.13163347128475,2.96212827381821,7.70624865487187,0.606628212698573,2.62844945353211,6.13356404157777,8.83066281773191,5.89113261794418,2.26955975034491,1.65236766932496,3.74773051030082
14.9874000624236,15.8181296134197,7.93047553895552,10.9002601589105,4.42675327413582,4.44176806853092,2.68508913338609,4.87294563856975,7.63344766695241,4.75284590531765,4.72314214303209,5.45990623057253,0.297353318568093,3.2485018443151,2.12337752618153,2.69163322600297,1.66797914094127,0.588670644520488,2.25679424570805,7.71812151876036,5.43886853815754,2.73727829143149,2.05655490623033,3.47796906102864
10.6105978568775,14.3850809997225,11.1719360575157,2.80895137103734,2.77533915930301,21.3242348602699,6.18346311261954,5.1772118775524,4.20161737459455,5.0654858747719,14.5257132070016,3.93713357319984,3.67514294403048,6.71889285279633,2.71021992401281,4.64024364137132,1.71861252427521,5.20449877757596,14.3167502324306,1.09367239771714,6.78982153943852,10.4942478819712,12.195720895443,1.9871366514975
17.1096026096719,34.7898344446309,32.3983545555361,38.2593069735946,2.86762830438481,19.9232215274784,14.8378497678544,7.12896425811798,7.21006102437206,5.98784926392179,4.5660684472954,5.51811179954137,1.20447173710967,3.31038879484401,7.39821044214522,5.32956171622731,2.00028080723123,4.70973534302708,3.29711183181755,4.06194165515431,4.00434834756309,0.751561476231204,1.89443818386927,1.43967390166354
6.97826333408415,19.0632835826867,10.2716143139194,5.36019655026354,0.631995747362813,11.6693069647854,1.24495411265493,7.08140712001843,9.14950297595383,8.67859127776863,9.22094487496923,0.489262805688018,6.99421494011447,3.38609857282905,0.498115369427706,4.7271894345715,1.97560658411847,7.73184102986545,6.40899508313601,5.64301528897528,7.26015298320866,12.2343843626636,11.8542599693456,2.99395344618893
15.4680666688994,7.2137645518985,3.70871898974381,3.40803309030341,6.11624586892435,4.3473499221252,5.35228441648343,9.64820981535327,17.9516938651223,1.87778690088059,4.87512747243294,1.49025013174421,0.427814004199587,1.29079920000743,0.911242062425521,3.18026872110386,2.61924626112113,2.60433566311671,1.73231349300654,1.35477068209928,1.0815923683475,1.00582153075039,0.879159571885915,1.37159065923074
10.6178595502836,22.6141087693918,17.9032227314139,66.2096944322526,7.95833893465974,52.5723459525066,33.8082371406218,23.6728012504561,9.1753839537336,3.24615241774233,7.15010543865838,3.37477443187773,1.12379740047961,0.563922979483383,2.48262436466095,4.9286237280711,6.26938487083292,2.34334419494647,2.35662699255527,1.70970234707052,18.4874883321295,2.06677433034693,16.1872224260106,14.3387857919669
