cell_num,sol,cmp,ecc,cellSize,vicinity
1,0.948919449901768,0.588858829758325,0.915798181942463,966,13385.3142695127
2,0.752480417754569,0.306597329068768,0.930880418767102,1441,664.511652375335
3,0.818457538994801,0.398619868430985,0.48792132330059,1889,163.951883558599
4,0.843020594965675,0.540450642171101,0.36587906725678,1842,224.430468152827
5,0.973856209150327,0.921596686570363,0.503204713692307,1490,12424.6622723265
6,0.717694732102656,0.264487089895487,0.450901993456988,1594,872.101353800234
7,0.916986564299424,0.704964342847365,0.304320444584925,1911,1390.10397853542
8,0.964948453608247,0.869135569087758,0.768659764193758,2340,339.508749935662
9,0.985655737704918,1.03047033753853,0.492275342717056,1443,1095.64732021328
10,0.927410617551463,0.74483669586698,0.436594778515328,1712,290.665916975715
11,0.922343324250681,0.81446278449565,0.817396075250147,677,1734.89050585576
12,0.887377815554611,0.618892200667658,0.396182894588056,2088,11373.9736531902
13,0.866116460339294,0.76577413462709,0.594107705168901,1889,12706.5946733171
14,0.921533660276415,0.723490373150908,0.694809796047337,2067,26298.0793067075
15,0.858181103908859,0.533898859692506,0.592790942120695,4369,5359.74705870554
16,0.968451944240646,0.956891946392971,0.424173534589909,1320,1978.483754657
17,0.890680100755668,0.648944905001931,0.625838965156877,1768,207.649069492255
18,0.911615174032069,0.753088168242687,0.449077768826228,2331,1466.12114712112
19,0.904341687257324,0.696375355519457,0.819307021158057,2562,2568.10424035308
20,0.984868421052632,0.990708378404949,0.461838440803542,1497,19496.6818534994
21,0.934010152284264,0.741582408401833,0.494785299645354,1840,812.775354183963
22,0.945091514143095,0.810442101300075,0.455686638295593,1136,31224.800268865
23,0.974647887323944,0.958199810794009,0.39499082687745,1730,923.528024164482
24,0.844137931034483,0.470982107598052,0.741877409889395,3060,1802.7200570449
25,0.96877121520706,0.893907669353625,0.540069873370714,1427,4863.9255518662
26,0.973968017850502,0.894910279387612,0.636950475369813,2619,4343.29056566229
27,0.841079460269865,0.538215635178897,0.550442817962075,2244,16053.858939243
28,0.792909211398277,0.292242525314766,0.633246722921905,2393,3892.57145102767
29,0.946068875893437,0.810598879118255,0.822627281651293,2912,9605.7571079958
30,0.959783449342614,0.978622498728688,0.541079820168657,1241,1185.58204329951
31,0.870071684587814,0.591667526148794,0.584205629848035,1942,1320.14649603527
32,0.93818306010929,0.687023609941567,0.627231181741151,2747,4420.00909090909
33,0.723444523302579,0.235229214834923,0.920102894379523,3058,2638.84491760241
34,0.869690424766019,0.564431864753731,0.919218997974646,3624,8346.44459231066
35,0.954133977066989,0.883232488130562,0.333660251293179,1581,2864.37675606641
36,0.961652794292509,0.897087545068967,0.76632800600929,3235,245.824997275799
37,0.847161572052402,0.533315842927486,0.780605082586937,1164,343.506641243577
38,0.874603561844352,0.709354740388804,0.787622229861775,3585,2046.765518412
39,0.922734026745914,0.815199936802496,0.66595872813304,2484,298.667874850938
40,0.920044215180545,0.660345468465758,0.531349475986411,2497,1565.05903366155
41,0.81372278864701,0.468122119402246,0.811289334341776,2953,918.912776158752
42,0.913502935420744,0.656483811212637,0.628250626221743,2334,757.802938250756
43,0.87937984496124,0.278457701253452,0.959819563283708,2836,1536.64477966945
44,0.934526407682235,0.6889344899104,0.656862510444893,2141,8375.00391946035
45,0.977971546581,1.00619706513667,0.432146169790029,2131,122.515381732838
46,0.908941485864563,0.594581725755168,0.502584936611822,2765,5827.02308750054
47,0.897340754483612,0.688112077364691,0.564781883262546,1451,5362.93627226429
48,0.817031070195627,0.416225463162104,0.528345274505125,2130,16413.5849990283
49,0.940246913580247,0.634376445126389,0.394765613077033,1904,9868.79675298963
50,0.862433862433862,0.550557747511163,0.825670283138843,2282,9038.30399076557
51,0.639664804469274,0.184295090676554,0.605090401858251,1832,6010.63478915872
52,0.833051325437112,0.428698525928143,0.154062059408779,2954,319.703298961766
53,0.832374100719424,0.457654553234191,0.413916270068431,2314,7575.7431930428
54,0.875121006776379,0.657651609748167,0.638791207224357,904,1175.12987716286
55,0.980891719745223,0.986850199385227,0.611988010085247,1232,1018.63582301155
56,0.905124947056332,0.668874523974236,0.41174697502206,2137,2404.8233286813
57,0.971238938053097,0.988203848396601,0.34915210037124,1317,124.162051153608
58,0.908053923263049,0.606804755094409,0.315042615060089,2627,2871.67270349102
59,0.967479674796748,0.898873571823804,0.647816875087294,1190,352.446988958095
60,0.900112233445567,0.795114913655185,0.630414104231544,1604,499.205151023066
61,0.939944685894903,0.778376406522182,0.736534402001072,2379,2731.05101899482
62,0.974576271186441,0.981691523706517,0.218105890452545,1840,570.960292580982
63,0.848879624804586,0.493207310067848,0.731318040758413,1629,4381.69421319008
64,0.922825376062786,0.616824735835192,0.623740935126014,1411,7125.22657714386
65,0.952967525195969,0.833324166222334,0.640958781207173,2553,4517.8251551906
66,0.945686900958466,0.901426603792642,0.2504395291577,1776,603.71854175322
67,0.941056910569106,0.797419724054776,0.659527936705744,1852,9107.53883170518
68,0.953878406708595,0.898888168183227,0.72218755548692,2730,964.736161811701
69,0.97037037037037,0.932179815307541,0.725464747275994,2358,1130.08871855774
70,0.957077158916709,0.819253839124987,0.560023477577596,1873,1253.67820249533
71,0.92960372960373,0.707600432365202,0.553903250381774,1994,2017.96569776741
72,0.961538461538462,0.861965829174738,0.661508842335737,1625,526.633961386679
73,0.982253771073647,0.880329935889864,0.789394352912455,1107,2.11046669431903
74,0.961170848267622,0.866093295480984,0.664257395482991,1609,977.958979953811
75,0.895785085687818,0.584271436944981,0.446409877004684,1934,607.428423594343
76,0.938328236493374,0.753024028289752,0.543136935844593,1841,2967.23753894081
77,0.954273271638541,0.725956231270487,0.447815808816503,1753,2244.34104946916
78,0.882075471698113,0.481885462096432,0.72070104439118,4301,182.217714484991
79,0.951438000942951,0.891977842514028,0.327137106350886,2018,1484.51363302965
80,0.972372964972866,0.851756150534795,0.679367794940999,1971,2747.22225545559
81,0.951727921009325,0.784948884189598,0.624221374647766,1735,3427.59247480072
82,0.933611884865367,0.768195701404494,0.642364119494563,2011,1341.11724477785
83,0.764453961456103,0.420709767064243,0.852606792026901,1071,1915.6118740419
84,0.963777490297542,0.775463174337471,0.857735724124546,1490,7801.81518829593
85,0.960866947621914,0.929873507332391,0.512422783637075,1596,761.496385557351
86,0.950617283950617,0.770667666451402,0.706268194060757,2079,3851.44935245142
87,0.799072642967543,0.421101980092557,0.692007042967584,2068,3411.5549580507
88,0.910539558289069,0.643784743840499,0.732144032919856,3257,9198.87344696114
89,0.920412675018423,0.7405848759288,0.703071224029381,1249,8308.7152836193
90,0.875058934464875,0.634048283470927,0.637519452385468,1856,6116.31953525974
91,0.909544603867748,0.700573427578606,0.593377013400871,2916,785.629405623285
92,0.924671385237614,0.748901630970968,0.314466601779131,1829,6411.49525466925
93,0.968271954674221,0.954943979436015,0.579965183439509,1709,1188.26993054595
94,0.892239918671637,0.740233245211964,0.713148062773569,2633,9918.39289624028
95,0.775380359612725,0.305229514998867,0.739765165253923,2803,678.057875187755
96,0.961966062024576,0.927098503741971,0.550928425472239,1644,491.488221001316
97,0.956775133559981,0.875917413457475,0.404999233101936,1970,7898.74010327022
98,0.932075471698113,0.768479807424436,0.677171087253576,2717,1943.21654753528
99,0.537373737373737,0.174174911068819,0.429205145084909,1330,8740.6134609013
100,0.872565386755704,0.659786011084478,0.645185493890882,1568,4277.44394422833
101,0.881172347881491,0.521580259045095,0.551314565788653,2766,12781.3072734517
102,0.869565217391304,0.433008042312806,0.966172586788183,680,3252.9563266697
103,0.915681037771843,0.73251830983409,0.342453639361233,2400,1820.30484288016
104,0.770396646243147,0.359475586217928,0.865144010742016,2389,374.853467849488
105,0.881756756756757,0.576656654811141,0.717583460665374,2610,1046.83693970383
106,0.920395666509656,0.679898964774374,0.645168961089537,1954,2050.73914538388
107,0.916666666666667,0.753559176296705,0.792184757917363,2013,1540.62744801554
108,0.909739928607853,0.656526837018305,0.734131729675595,1784,404.159396919525
109,0.972361809045226,0.973894924410497,0.507487127152737,1548,12441.9015327579
110,0.944654088050314,0.778448798567444,0.657788285493493,1502,13761.3830957539
111,0.913700107874865,0.764050613800981,0.720004871776208,1694,2399.45724487599
112,0.880112044817927,0.587411793631791,0.744252990789234,1571,17985.3509796308
113,0.983948635634029,0.91708142651618,0.497573485780808,1839,20196.7967406563
114,0.954441913439636,0.867287274445251,0.466919684439735,2095,3528.86028257457
115,0.935849056603774,0.833728951444613,0.389221166827317,2232,13581.487977454
116,0.979141104294479,1.04146472336074,0.287150017472564,798,1.24453092530321
117,0.799699361142428,0.405712226970012,0.509160890982975,2128,10764.9310510878
118,0.960088691796009,0.917149185633552,0.228432273262004,1732,276.63359073359
119,0.978623914495658,0.931484637433599,0.673982148719598,1465,2789.59253073767
120,0.92880978865406,0.776523153682142,0.626801823668475,1670,2708.0810614213
121,0.76639582124202,0.307587253354409,0.807129911069948,2641,303.579307177331
122,0.961206896551724,0.886076293192892,0.507958971847683,1561,1700.84590720355
123,0.963052989790958,0.867096793629495,0.770632053647127,1981,1341.18664673233
124,0.878485007890584,0.550850131128814,0.399002953384019,1670,653.274035856188
125,0.96795523906409,0.903197642025955,0.753595076396526,1903,1339.13179478793
126,0.75959595959596,0.522003255525339,0.812883657542241,752,483.475090147686
127,0.677283067923302,0.194419557330249,0.727685548413168,2084,7757.44063792989
128,0.902123730378578,0.614936728974251,0.212940537042628,1954,236.538150619669
129,0.771969944462594,0.270733974734571,0.824611350128095,2363,272.023703108332
130,0.978952772073922,1.01635153055832,0.347820639988974,1907,293.922119338047
131,0.807830459770115,0.539311192702627,0.740006559529867,2249,6387.08580087926
132,0.925570776255708,0.795355663058219,0.716646587982951,2027,367.867317378383
133,0.939393939393939,0.812713910248658,0.578145471362842,1860,1198.67899475669
134,0.893271461716937,0.715431013062233,0.437679867860746,1540,210.670932163395
135,0.970215113072256,0.926376245942923,0.632689700975433,1759,1285.06747951879
136,0.953760162601626,0.873465411173855,0.543226097259342,1877,484.772967061247
137,0.872788678031521,0.636546167778874,0.744709155565431,5427,644.692972671501
138,0.974842767295597,0.961614093174832,0.57883131443405,1705,77.3100935883437
139,0.962117532782904,0.827925280991545,0.587642316255936,1981,8658.61963510435
140,0.964941569282137,0.92017837731672,0.366597553409156,1734,21275.4860122087
141,0.772245501602169,0.405792811811558,0.839621761981247,3133,295.38846147516
142,0.918715175352343,0.797549487902213,0.737445768667931,2803,633.631701228353
143,0.978311386522076,0.871254740786843,0.757914772889607,1263,6286.89708738548
144,0.946902654867257,0.831275155359347,0.48665688978249,2140,1589.8558173522
145,0.823983876385623,0.545370867254354,0.553034951252826,2453,2509.03693612895
146,0.967281105990783,0.928022874860573,0.605989135132097,2099,101.33418163763
147,0.957623762376238,0.831901804191291,0.623767454223416,2418,345.630196656819
148,0.857142857142857,0.551234807019586,0.905031443574667,1056,49.9635751120221
149,0.974940334128878,0.653145634565508,0.935273481076734,817,32.3924482523315
150,0.903225806451613,0.688489587180078,0.799867564106134,952,178.039251244232
151,0.802660753880266,0.41271251359331,0.58385672364442,1810,460.51856145542
152,0.767441860465116,0.370282609454735,0.971982046288715,429,0
153,0.677787532923617,0.305510673625768,0.95028551035144,772,316.606446910802
154,0.90356394129979,0.581096454583188,0.918783272611102,862,79.1798143851508
155,0.825890843482183,0.448116968301799,0.832278125177255,3662,5243.71874758778
156,0.874411302982732,0.487606826941021,0.85019052200532,6127,4180.38095095976
157,0.979296066252588,0.699409682723481,0.911062264486355,473,8.1644829468065
158,0.880257298367145,0.666143911020448,0.697135253464815,1779,2983.70806887563
159,0.752475247524752,0.43183968073949,0.690333122127939,2204,314.728807078874
160,0.779632721202003,0.374277068131149,0.963831542713523,467,896.643438159417
161,0.666112956810631,0.312888733528111,0.93925767795523,401,4334.9249254075
162,0.886750223813787,0.592644497133932,0.764671602106836,1981,2285.57229515406
163,0.72385847005337,0.225963240875466,0.894151295748224,7324,1980.62463988476
164,0.773651635720601,0.355245055485775,0.790070266101174,4375,1748.98767001159
165,0.91792656587473,0.448898703160573,0.955988948401886,425,1399.76208053776
166,0.885658914728682,0.524131335422442,0.96959701779403,457,713.366010686313
