Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36
1,0.901563120867101,0.888594201703702,0.692112691766084,0.389982404801157,0.369782606126805,0.278529108329634,0.190550305014302,0.380039395448124,0.378813989586294,0.443437892847762,0.366784298205624,0.128927111677259,0.128920398030393,0.134208390484477,0.133399362421372,0.129949776850285,0.100739936459931,0.122484536410432,0.110688275284499,0.143442610202119,0.156253246232909,0.137825466073675,0.0608667981223506,0.0845596285424298,0.0768492686393816,0.0705609550137249,0.0747324843411677,0.0574850731317151,0.0431441932006688,0.0511158960279256,0.0544116533585791,0.0633943727282862,0.0486588429110076,0.0361684320357923,0.0469141182865744
1,0.270450960766109,0.121135623679962,0.152684454092914,0.133326322568349,0.299828311495551,0.138533355734077,0.114128436849013,0.0784114410615964,0.156940917333449,0.113373120959547,0.0873191460085452,0.0950447683652381,0.0706256066595303,0.0443216493006986,0.0445864762670307,0.040286860281305,0.0472256312639888,0.0529784769924586,0.0560204008910468,0.0819375072197124,0.0300623657471135,0.040665730465168,0.0767971973134296,0.0526250941469449,0.0951664274260331,0.042723175474892,0.0534314578882119,0.0717255285893414,0.0788003683930214,0.0608983423379069,0.0745573465955604,0.0362781846174815,0.0795118718005256,0.0571765366965625,0.0438697363309951
1,0.4883976312449,0.11122690458419,0.22290023564757,0.126421867187079,0.180089166031254,0.129024903287353,0.155046812663967,0.0815676096984785,0.13399733782967,0.162126209892919,0.143217394960178,0.0838295620049734,0.179493225791204,0.0983718969724809,0.0352258687007934,0.0559069447714365,0.0859736900431717,0.0861145734334875,0.0998597077411532,0.036381283117147,0.0400797165805654,0.0814468141098277,0.0938834560252049,0.0599351929965483,0.052192351282739,0.0561896739373588,0.0683825136873316,0.0879999086608907,0.0865790417844769,0.062769629622632,0.0515685360488385,0.0704765799875822,0.100227397673591,0.067833405903798,0.0587998814504702
1,0.632610297516383,0.620349414143463,0.0887849078253071,0.300671565767968,0.225969003131368,0.245826592754423,0.259293717487002,0.413595389695004,0.43905519201082,0.42768036559409,0.334183900415589,0.0744870944162051,0.0707538681256722,0.0964186038474148,0.0558170344235203,0.0778543660228031,0.0481224027961793,0.0533719490345711,0.0385868080567747,0.0440317897338972,0.0510198333423038,0.0314701600747841,0.0384531993596464,0.0557297871664351,0.0567709277573006,0.0242275514051745,0.0298195866971434,0.0248717260087676,0.0372990623542782,0.0308112493190057,0.0356715685046729,0.0308855254372918,0.0272585847737677,0.00886792705623643,0.0154733996500361
1,0.79530402533497,0.300575547336228,0.139566985543833,0.0290318632244066,0.201899052256269,0.173247328907387,0.24905406795927,0.142370407823182,0.0758921901441703,0.081922182814705,0.0942914950923387,0.0783454346362427,0.0439541544634933,0.0689175372338186,0.117357952964278,0.0640751155944657,0.121383270639774,0.0622781993245071,0.052617660208937,0.0622960969728711,0.054041590773723,0.0535028205704854,0.0469408885371231,0.0102764363505773,0.065973026728355,0.0393973081170851,0.00811408688364969,0.0264305453392381,0.0334426597153935,0.0293318018773339,0.012275154490119,0.0123218147758483,0.0252125377886165,0.033390213998256,0.090407248016338
1,0.171188845458642,0.185825922514949,0.133710864890522,0.171431450559511,0.145691359035851,0.297660605397547,0.356754501084743,0.338392133961352,0.053101293544459,0.208635425548683,0.20170312141915,0.0204389061351625,0.0143089822784322,0.0029949617932084,0.126666166378065,0.0509505610039014,0.0226032743016786,0.0559297033107534,0.0908226358661932,0.0190698035009312,0.0818672047395345,0.0100703560097935,0.0106589906594716,0.0398522722775147,0.011672435730554,0.0151144782220073,0.0257023252803985,0.032361942322455,0.00673494770366505,0.0147447589114379,0.00800188932542915,0.0540288661880625,0.0255903963118823,0.0551596507737299,0.0608023144213062
1,0.99742983887977,0.987339161883218,0.816622629642369,0.207050129166066,0.1979795534763,0.287711173520112,0.124790330679108,0.12137009027041,0.10616048607419,0.211619969715,0.097896781618741,0.171690301686114,0.156934249000241,0.161263574892822,0.156144346218023,0.163261137346411,0.170213868072577,0.177886632004763,0.185776191432596,0.177184010527112,0.176776529961525,0.164328731591505,0.174404277303349,0.156639843925721,0.166950064516518,0.157697859520273,0.168725843244427,0.153644400455538,0.159632796019094,0.146955589110701,0.148979822607448,0.147568779550496,0.156150156673345,0.151858009268195,0.150945827960122
1,0.456322963606349,0.231316054280786,0.266964047664532,0.223754350398808,0.199168765341409,0.303742304091673,0.376565387923709,0.352595899086047,0.131206257813248,0.20092373567789,0.156162074970115,0.0855159899996331,0.0651175319892582,0.0595103291006243,0.134426933647684,0.046263464677088,0.0658230372578636,0.0617851883225241,0.0888071856833594,0.0536668483064889,0.0972382673246017,0.0395223197662998,0.0307313406384422,0.0532642188169633,0.0416109941013434,0.0499590870433502,0.0470295574138568,0.0318476434994586,0.0290013513558824,0.0331566508534617,0.0353308921617731,0.0501459903508956,0.0330936314306092,0.0544053012706083,0.0532033834177278
1,0.377166633822559,0.55279431136097,0.416002312115855,0.668051734802936,0.628582449692376,0.351068733029749,0.178488086567726,0.166063561986456,0.0657392517219861,0.0745082286927368,0.069320033353243,0.118031892595435,0.0857294557419416,0.0297840779422623,0.0851750262463723,0.00223395787447925,0.0337270390874414,0.0273221201361306,0.075086883324289,0.0709708737507455,0.0721067323779545,0.0652426541281028,0.0643511102809926,0.157692404046918,0.0409828256475799,0.0271044157300288,0.0079838674795454,0.00915371443322372,0.0389953559235268,0.0273902073036562,0.0542058515710442,0.0258093187795935,0.0307335379193034,0.0342042137003169,0.0135494918456554
1,0.672505951417353,0.436713177507579,0.491862481793999,0.421628791986616,0.47845709625428,0.528793558970295,0.603003602426575,0.449653942253871,0.496841571081844,0.521391444555908,0.534309761382473,0.489616691156302,0.349177875982954,0.365729671207431,0.357847825167506,0.32537248856528,0.319893968811401,0.339458082979106,0.332625418467772,0.299611968080165,0.276744505450211,0.271608772314978,0.289967838204649,0.286371446885389,0.281533148956535,0.28030327039571,0.289638823989926,0.494578458312189,0.482197541474395,0.521227040375171,0.481586642125303,0.446087963852224,0.455114122182546,0.449574153372463,0.405485864570853
