Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37
2558.23401136155,2566.90332351015,2554.04580367179,2571.22492401216,2559.29313708104,2568.53182069729,2563.23737993051,2567.11211789306,2558.98903528978,2563.14431796257,2563.45820139329,2564.99477424749,2564.27630568356,2568.124887331,2565.58178612177,2562.13393554143,2561.05389830508,2562.40489444386,2557.56464467567,2558.46748628328,2564.04840791738,2566.093767056,2572.44210987087,2569.6567695962,2570.49253577679,2567.57025950253,2571.68042861645,2569.05809211181,2574.06156490093,2574.40920472159,2570.62174783189,2574.45237540755,2564.49076671342,2561.89123305641,2558.78528784648,2561.05628692858,2563.77532128077
2500.21624017493,2516.43427566441,2518.79449227923,2521.55549358617,2511.31117901706,2520.27473155855,2521.76830615295,2520.92901340667,2521.00487064836,2520.59296442688,2520.4864738806,2523.55723627196,2525.874917979,2523.35274822695,2522.87690805822,2524.22023121387,2524.46553788267,2522.59004839942,2524.39589684436,2526.75385409751,2526.64276048714,2529.96529491364,2528.39917198551,2526.89812468322,2526.35606829719,2527.43338683788,2527.60854381548,2528.58793292323,2526.3339367378,2529.98938002296,2531.4466739967,2528.58473479948,2528.56534254462,2528.24091086787,2527.14421669107,2525.99497487437,2527.72462787551
2376.24406169087,2344.09008449304,2341.14650706986,2340.60095623391,2341.81368873134,2339.68394592024,2318.58818629307,2324.32218821729,2337.36791314837,2329.77263658686,2327.07146233848,2327.57194853564,2337.23473878478,2323.89001193792,2321.27075393538,2323.13240473903,2311.70783750513,2318.18555533347,2323.85477178423,2319.43581644292,2327.82677227723,2314.60259179266,2307.35505892498,2317.8818279186,2307.15014666758,2328.46664523389,2308.68145874035,2319.40361902698,2255.42324728883,2311.22209193246,2315.18224356606,2321.58261362027,2318.05929188548,2314.90014310701,2308.67368921274,2302.31962616822,2327.37566010562
2291.17547775143,2293.2566808741,2279.38463133163,2269.63375796178,2273.70889594917,2278.33833679555,2282.72317624274,2279.37979162571,2272.01431738993,2272.64687456494,2269.79209789755,2271.29821247892,2283.77446330504,2281.06689280868,2273.6875582479,2276.33137566503,2269.90372525101,2272.51629049013,2279.20494417863,2274.71159446669,2270.95497478221,2278.90149067028,2276.72926136364,2279.6839293502,2272.04781582054,2275.72878228782,2274.79773612915,2269.70160207643,2274.16486203283,2272.60241069089,2278.25166086681,2272.77193144121,2274.61438519022,2275.54538508557,2275.66509181672,2274.98419965886,2275.08520432128
2259.10762658887,2257.56936381945,2255.79703449017,2254.39632721202,2256.25714921553,2251.04053017855,2241.3864723551,2256.26665978956,2251.78598054369,2250.4496333462,2256.24107389981,2258.97884005825,2240.42449570039,2244.69632304662,2250.00007151541,2251.82569589827,2253.30597509762,2259.17527035299,2267.3069864023,2275.84182047291,2272.99340369393,2276.53552479112,2273.85433681381,2270.03176420951,2262.28772042665,2265.36433344287,2264.78283075251,2259.67712132264,2244.01642654442,2233.12123695569,2230.8519109027,2236.05678691928,2243.34493244927,2254.43399677246,2253.14157040354,2252.178339954,2251.74748971193
2170.75482371174,2151.98489659315,2139.8480516084,2158.90544592427,2162.03109161056,2174.24625104666,2149.52712716123,2159.02912537699,2167.05471803462,2154.37587176017,2160.41853695183,2162.1770070938,2173.45290023202,2179.07901588128,2186.79229019514,2171.24286490894,2147.64647993944,2152.53415123275,2155.22446061866,2145.3699812773,2139.70629972049,2141.28967474351,2159.00502162087,2171.62049062049,2152.69028645272,2137.05480890382,2136.70213228895,2135.81666101503,2171.47623697917,2153.08004122295,2142.82798988958,2165.93592791891,2185.51304095827,2204.73071491615,2190.3536126013,2182.04081385491,2168.70268138801
2169.31289640592,2156.14171607378,2158.04342513394,2153.43569161844,2149.04974177766,2158.15816326531,2159.72510456528,2155.30389036251,2143.73928818245,2142.75878716016,2150.51991290937,2148.21339627248,2145.70139472358,2151.03226826954,2157.23371268349,2155.74818049491,2161.90021744383,2157.38678177187,2155.23361591131,2156.47589796092,2160.81286968991,2155.70124633431,2154.39689669253,2158.61241068071,2154.76432249759,2158.93814325813,2157.53945480631,2147.59252742703,2155.1929217669,2151.1665445218,2146.06194118281,2158.20310478655,2159.94448196677,2151.79901960784,2131.36097859327,2134.94463712267,2140.75387962292
2140.99101458205,2134.20306308236,2140.35004962345,2144.67178165632,2135.43290667628,2136.55627968629,2132.99316330777,2140.99579721566,2123.09672057789,2130.60513447433,2131.13104643105,2129.61652835408,2130.03694794573,2127.37546134663,2128.15201973481,2139.53508323971,2143.66497461929,2136.72569444444,2138.41497349823,2119.99631197924,2111.73590252196,2080.80493150685,2108.08729609491,2144.79687277896,2119.94027777778,2113.83855993398,2099.66823956443,2105.24896177191,2112.80942549372,2107.30991346071,2106.67931446792,2109.58812242157,2110.91784584651,2112.64744315707,2126.81299874003,2125.60513565891,2132.1452042115
2072.52924317062,2073.69639839929,2070.13180773459,2076.16315078458,2075.65108262415,2077.44345135785,2071.70762945788,2074.138768237,2082.61529706351,2081.41576473161,1966.47058967698,2083.66301313204,2095.5325732899,2095.39176874081,2103.12124371978,2099.41614548254,2108.7091561939,2103.43510870597,2097.59178835577,2103.2617538299,2099.9169698072,2100.35235658762,2099.56422824378,2098.48854417402,2112.69932885906,2101.76772877404,2102.44271556914,2101.52592738365,2092.79621044144,2096.42291838417,2098.09574468085,2093.34727990033,2090.30635535546,2091.71927880741,2096.32846563054,2100.36913798482,2100.17413431793
2031.50336289252,2049.92105544279,2022.66533720087,2061.17078072662,2035.93800040032,2052.92320222008,2061.67028577282,2033.80449128336,2052.98391569606,2042.46854902922,2047.35436223081,2037.23844235565,2059.41439930426,2043.62692397844,2056.43234738829,2046.59125121097,2043.85352809706,2044.55312099992,2051.34405545927,2048.0569766627,2038.12711090826,2035.9860792663,2032.69669101073,2033.40509961466,2032.41596526978,2025.54053563323,2026.8272577039,2034.08624731393,2032.08863590161,2031.84608712413,2027.41001430615,2027.02249531348,2034.00275803543,2029.42525198939,2028.73289022744,2025.02562396007,2021.2203737712
1910.9247961341,1915.69798216113,1936.4201621999,1923.95671910951,1915.33328470348,1911.41025024062,1919.16284987277,1922.62601565962,1910.94993677007,1904.77944969905,1898.53857313535,1898.12621434079,1900.78293372231,1901.54771173977,1900.06394972738,1909.10853234668,1910.56516739075,1909.73510598269,1893.46874024758,1925.635481707,1905.38158560382,1902.56957615638,1906.02864926619,1910.79317160827,1908.93629583592,1906.16981505945,1905.75964349376,1908.51173032268,1907.25079795723,1906.64445905472,1911.99576727168,1917.6877675841,1916.36336258819,1920.78511101437,1923.22584129622,1921.87025650035,1925.41261434762
1886.3808158878,1894.03418901807,1892.12880545595,1903.02826394173,1895.46913389477,1889.98537336413,1906.74879336778,1903.60946971766,1865.7500254816,1890.50647463002,1872.17864847531,1869.64022150976,1890.57191760952,1912.07163219821,1919.88055506763,1929.26822123945,1909.62365191521,1891.38447886415,1885.39905472904,1889.80641017799,1901.51710605756,1904.86387526279,1907.72415214319,1904.608436031,1900.40606019245,1915.48748178567,1912.71481847934,1905.28887544299,1903.9617866005,1903.1028348554,1910.91032665964,1913.18521135052,1933.48308248043,1944.94292653309,1945.00682858695,1935.75446428571,1952.03673938002
1846.48124719829,1844.34520928565,1842.98744183945,1855.42219071251,1863.33785402789,1861.34029277658,1853.56908724155,1840.50306520528,1848.7394823675,1852.49628355891,1856.56136820926,1859.99244166941,1854.38565413843,1851.26486724797,1840.42160792173,1841.68522378909,1840.53787552989,1835.40266006805,1834.51755542994,1832.82133349842,1837.12231133795,1835.77946906965,1836.06965456379,1840.14746001881,1844.15023917794,1841.4306403769,1839.78965595549,1841.19593741422,1845.33418788811,1844.77586206897,1845.81696711398,1848.55823708556,1846.3030542094,1845.96693461034,1846.00732387817,1845.50698813965,1846.31338028169
1810.965129683,1819.0103626943,1818.47415081183,1812.44561439378,1817.03436426117,1811.37545454545,1804.5972699802,1816.00044608007,1819.38802761118,1820.37945908137,1815.53454545455,1814.06421789105,1822.81941209096,1817.32768300583,1824.9314797361,1807.0797,1806.6761652758,1801.23593356819,1794.86042267051,1790.13845729521,1796.90805424286,1797.77767489712,1796.19997880458,1804.01983126986,1796.4880159787,1802.08821495604,1808.00871717607,1807.34335211856,1801.0718096932,1787.71897509776,1781.59069932552,1799.39572425829,1810.44402361591,1813.42950573604,1798.135685938,1778.7005323536,1786.48423574509
1712.03652848039,1715.32907239819,1711.83217745171,1711.19470943124,1719.82042705023,1711.62833884508,1700.36832098604,1713.9295257181,1695.23228818371,1689.93101612413,1697.28880751473,1702.08184758896,1700.61839530333,1704.0600478257,1710.87782292356,1704.93979812545,1708.42277867528,1704.83681839575,1708.00610543619,1708.60925799864,1700.10218919137,1696.46645865835,1704.71584087089,1720.27382790282,1719.36552449391,1721.51601455869,1725.14280170741,1724.33012512031,1722.565496613,1722.54029334212,1717.87429188023,1719.2022065473,1718.57569060773,1719.25053686471,1722.227499344,1722.07781910728,1720.68731659602
1664.88943817611,1660.43636247116,1647.64857459717,1657.30831168831,1669.45537391304,1676.17561576355,1671.71186015914,1683.12553503371,1661.26272925909,1661.78163868159,1668.6188856495,1667.15657142857,1649.38952056092,1639.42862519996,1645.0374832664,1659.57341803078,1668.94248089003,1666.19177173192,1670.11612657263,1672.825201629,1670.2097217451,1663.83906235523,1659.57978185089,1656.42602067453,1655.80374320368,1656.08613154248,1657.73279111287,1656.86075589656,1661.04809505847,1665.97598533456,1669.06825308984,1667.61257142857,1670.39782721159,1671.96251266464,1670.0042158516,1672.07271680737,1671.73717012367
1536.11987294994,1555.15005126349,1523.89644463909,1532.33714154271,1550.22958690246,1574.29808502489,1528.45636086818,1552.87300422096,1559.91298366294,1562.0162798753,1565.20263663349,1566.7487809283,1562.68702791461,1566.65451444409,1561.57207301721,1557.30688841443,1558.86836317939,1579.5989158312,1572.368841776,1562.02564102564,1565.36900111607,1590.52796383121,1565.15340997359,1553.36661605787,1566.97825378726,1561.9281727514,1562.54180842711,1572.32323817804,1570.40132647537,1573.54592356688,1562.75455546044,1558.61203622553,1560.27645089919,1562.39919020889,1563.32293838072,1572.75110884527,1566.91634779537
1594.58912472492,1602.29464363226,1610.01967406907,1584.79758639605,1561.61540560824,1550.41300960789,1535.58598602484,1521.4050580998,1506.82443690219,1512.51931818182,1501.77036189854,1503.31573311367,1498.07479083918,1497.70787253215,1502.66806506849,1502.42146460254,1499.3835083625,1494.32715644474,1500.66584463625,1510.79078464107,1502.77733495062,1515.02053665118,1517.11993319201,1515.33793947875,1517.087337752,1520.84851262395,1527.03478697461,1525.20334215751,1523.98962728551,1536.47765382726,1525.74396949273,1532.19182463531,1540.82258305896,1537.35907040095,1532.32026966958,1541.74741641337,1534.52334748332
1362.14175287467,1352.54458480017,1368.24582223299,1374.8906404482,1384.5960689559,1392.36509422919,1378.66505908933,1379.61579764252,1388.99153866181,1399.81602408244,1408.35451532726,1393.54077880839,1401.44240085393,1399.69347550341,1403.4828900559,1407.30950536231,1403.67757527382,1403.78088440258,1405.23080075404,1408.77338639767,1406.26386812822,1409.00772,1403.38961804464,1407.41649667406,1407.17687797584,1402.07331339608,1405.51546519813,1404.14910478427,1394.16968760441,1395.78352697275,1400.23243569826,1393.57066607852,1396.34928329642,1391.60375360108,1391.79071919619,1393.00914092622,1396.18598296826
1307.14698549411,1293.36621304552,1316.27960543575,1314.79777837984,1331.8319137202,1348.81715862069,1335.91998861048,1354.11639268502,1348.37604438642,1359.13130984172,1357.98360245337,1366.55663222743,1358.22725188339,1353.06837837838,1346.59345146379,1360.83032192391,1354.92576366801,1357.55056315124,1356.36073090149,1364.99938748009,1364.69274483804,1354.06418188595,1347.49266656265,1358.93093160289,1359.69155820007,1358.34678829342,1367.50022251891,1348.4477329433,1357.91929285165,1361.09767693139,1340.77320366349,1333.71364136414,1327.77875647668,1318.41191799861,1318.85274369067,1336.25992833682,1332.71864009379
1206.37768694059,1196.8060403833,1193.36106179728,1199.44340262088,1200.0431661949,1190.49912800837,1199.5541456203,1201.84123376623,1206.71279012346,1199.5410692453,1206.48438818565,1214.65432953983,1200.18974768809,1217.84164191769,1256.72398736529,1251.48753502754,1248.59930362772,1247.41758455044,1233.49765029979,1232.98321654122,1236.25004405286,1234.29618052164,1245.49332261655,1244.67142971823,1232.30564719581,1225.18997168691,1227.33579431946,1238.4240355612,1237.372305302,1234.05799151344,1233.46028482218,1229.02201834862,1224.75341138474,1203.94417162057,1213.47018926426,1199.60750789118,1196.82010662605
1189.76537252321,1183.77953947893,1188.23987712929,1201.20944461876,1193.13634536538,1179.82936297865,1186.07966740791,1189.56496964036,1191.9789076829,1211.96586761369,1198.16796997185,1190.31196855447,1180.90840457422,1176.03842603277,1187.21963636364,1181.81963033779,1178.91657261099,1184.27096774194,1182.50300622718,1184.16502215062,1202.24611593271,1186.09641122824,1192.63048965169,1206.69642118329,1206.77048825376,1181.81568027954,1175.48071536307,1185.28712455367,1201.54733809001,1200.06883468835,1184.74747942983,1173.75190135976,1175.42370644139,1170.86601618277,1176.50051118937,1181.17551872635,1179.77734119188
1152.5869173751,1112.92974941958,1128.88411906401,1139.54822027393,1138.04066582385,1144.76848094566,1127.97304871783,1127.503704766,1146.73890784983,1121.99961283454,1147.85459477232,1159.5453152797,1152.29948963461,1148.7288725585,1158.24681212808,1153.4427717766,1139.26365519027,1152.45127596439,1146.60949775533,1143.87461185864,1143.8734769628,1141.10817088345,1147.35344976656,1138.83435916003,1140.49950189281,1137.44497607656,1140.73502208149,1140.10411879088,1135.8629891645,1139.03846482605,1136.15159214092,1131.50416449766,1137.31838347987,1135.98725573492,1142.30920442082,1140.67482635948,1149.53397982326
1135.16094531654,1127.66083477926,1151.59910507126,1131.66477847461,1131.33381157341,1143.41950605991,1144.90954242841,1136.73180873181,1149.21224653915,1134.18948661787,1131.78609244553,1130.42316961212,1138.25137777778,1137.94062618288,1144.56616397039,1153.16269940179,1139.13765299611,1137.12195278419,1147.70130475303,1120.2917421693,1152.53986384266,1149.3974521344,1124.63003337041,1155.29051645817,1132.52264650284,1138.92660040314,1129.24173104328,1131.81440443213,1133.52456579036,1137.07521178637,1114.6928342246,1143.24747303439,1138.3223396032,1122.48791226385,1126.11752450035,1120.27792207792,1130.9596766524
