Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25
1304.9772945315,1290.4109502832,1305.27472527473,1272.49013157895,1285.60342096927,1303.47688328484,1326.64905149051,1339.81632653061,1316.14215384615,1320.6668814433,1320.73385939742,1336.16490486258,1332.58484848485,1324.14508276534,1320.0028510335,1315.78716490658,1315.65962441315,1319.92717086835,1320.35795026375,1313.30333333333,1308.89596083231,1311.38740458015,1305.63878787879,1305.8,1307.04481132075
1286.36230636833,1307.13791146425,1264.46622516556,1269.82039433148,1264.32174425457,1265.46915167095,1265.42596886386,1259.04265554843,1257.30780101752,1252.12856344326,1248.92169786449,1251.5195927183,1251.59174450136,1252.44001256281,1251.50821744627,1255.24255046459,1255.1873895109,1250.52128696783,1251.12142183076,1252.33344911428,1253.91922290389,1255.06511950121,1252.0003455425,1251.69787678385,1251.16129032258
1291.62537444934,1220.71428571429,1269.40015026296,1245.20117221169,1198.03129597432,1171.52901417738,1176.30078585462,1175.67143759209,1170.67706013363,1175.35098814229,1172.02797783934,1166.98138541349,1167.74111822947,1171.67886178862,1172.63996229972,1171.76280658181,1170.60719874804,1170.22568460812,1171.32831608655,1173.84917541229,1173.89263803681,1171.19455380577,1171.82485489928,1173.28978534419,1172.29103690685
1205.09407397927,1196.0127143702,1192.34316595361,1187.67865883505,1187.47879234168,1182.86459403905,1180.05454842398,1180.82962856733,1194.88761858429,1172.35367618046,1185.78125870231,1177.44486215539,1171.35810218978,1175.0896875,1187.42682765026,1157.29290359061,1174.57711825311,1183.36963606735,1177.94735315446,1177.36575021936,1181.33483146067,1190.05326214351,1164.98739198187,1168.05685777637,1179.60539123924
1187.72272143774,1180.80506450072,1190.78005725191,1173.22094188377,1168.33909702209,1171.35167859108,1167.53378378378,1158.9593289273,1155.05754985755,1161.02508282063,1156.81738623104,1158.48041775457,1158.06337633202,1160.55816831683,1155.96843177189,1157.80927835052,1154.67494824017,1156.48012552301,1155.98724348308,1158.21923297081,1157.15550239234,1155.34846938776,1159.58460667799,1159.78333333333,1159.86424242424
1213.8086844368,1211.49933716306,1200.37792494481,1183.98021168891,1156.72894047173,1151.20388751034,1150.19462505418,1146.64443518133,1145.18285453716,1144.35659955257,1143.83565891473,1148.66777724893,1150.13613522156,1145.27338826951,1144.39990352147,1147.30619991565,1149.41062801932,1147.16570008285,1146.08110831234,1144.62227488152,1144.46527440505,1147.00498007968,1144.45144724556,1144.20609504132,1144.71984622778
1156.9045691151,1153.07466973004,1151.53949678174,1153.25639300135,1131.54876033058,1145.05744125326,1144.16965428937,1144.52657004831,1144.85610079576,1139.84640883978,1140.41514648977,1138.24377104377,1134.31687791861,1145.00676090965,1143.43346774194,1139.83497884344,1140.11317944899,1138.07531692767,1138.43964886613,1141.86258992806,1137.31533477322,1137.13442389758,1140.59259259259,1140.36186186186,1139.6925872093
1166.76667923106,1139.21142857143,1151.91860465116,1133.40595611285,1110.38813668601,1112.54632972322,1108.15744032504,1107.25722070845,1109.25835866261,1109.07711757269,1103.46558066211,1107.2906793049,1104.5778668002,1102.75495307612,1104.67639113992,1105.78153034301,1101.13034410845,1104.03541781959,1108.87543053961,1105.32273262662,1106.38005698006,1103.65636654235,1104.81257413998,1105.67847105115,1105.16695156695
1076.39341205718,1065.41278610892,1057.83543417367,1050.60718816068,1047.54471890971,1038.97197696737,1034.95088967972,1034.98823174412,1031.14946841776,1031.1770647653,1031.12676853424,1032.04961715161,1020.08771106942,1024.67303793802,1032.90265770093,1033.63225392754,1026.86575021936,1031.69633666364,1032.53789279113,1036.3793779084,1033.37123330227,1032.30424200278,1032.64847883598,1031.16370471634,1021.14784946237
1037.78932068543,1027.38350234974,1012.8045444518,1023.32252888318,1013.30575962386,1004.39147355387,1010.172349946,1001.30262364294,1013.260538262,1016.22505205831,1009.92777289285,1010.2966031483,1009.00602156561,1006.63743870782,1004.54575207964,1006.65946453734,1005.94660717033,1004.34055904164,1006.59960036889,1006.97132110954,1006.12515451174,1003.44213523132,1003.78876516536,1007.33934097943,1004.54004995837
